 Q11 Q12 Q21 Q22
 0.753787e+01 0.753787e+01 0.753787e+01 0.753787e+01
 0.670722e+01 0.670722e+01 0.670722e+01 0.670722e+01
 0.599645e+01 0.599645e+01 0.599645e+01 0.599645e+01
 0.538449e+01 0.538449e+01 0.538449e+01 0.538449e+01
 0.485473e+01 0.485473e+01 0.485473e+01 0.485473e+01
 0.439380e+01 0.439380e+01 0.439380e+01 0.439380e+01
 0.399077e+01 0.399077e+01 0.399077e+01 0.399077e+01
 0.363680e+01 0.363680e+01 0.363680e+01 0.363680e+01
 0.332466e+01 0.332466e+01 0.332466e+01 0.332466e+01
 0.304826e+01 0.304826e+01 0.304826e+01 0.304826e+01
 0.280260e+01 0.280260e+01 0.280260e+01 0.280260e+01
 0.258351e+01 0.258351e+01 0.258351e+01 0.258351e+01
 0.238745e+01 0.238745e+01 0.238745e+01 0.238745e+01
 0.221145e+01 0.221145e+01 0.221145e+01 0.221145e+01
 0.205299e+01 0.205299e+01 0.205299e+01 0.205299e+01
 0.190991e+01 0.190991e+01 0.190991e+01 0.190991e+01
 0.178038e+01 0.178038e+01 0.178038e+01 0.178038e+01
 0.166282e+01 0.166282e+01 0.166282e+01 0.166282e+01
 0.155581e+01 0.155581e+01 0.155581e+01 0.155581e+01
 0.145825e+01 0.145825e+01 0.145825e+01 0.145825e+01
 0.136908e+01 0.136908e+01 0.136908e+01 0.136908e+01
 0.128739e+01 0.128739e+01 0.128739e+01 0.128739e+01
 0.121242e+01 0.121242e+01 0.121242e+01 0.121242e+01
 0.114346e+01 0.114346e+01 0.114346e+01 0.114346e+01
 0.107993e+01 0.107993e+01 0.107993e+01 0.107993e+01
 0.102129e+01 0.102129e+01 0.102129e+01 0.102129e+01
 0.967065e+00 0.967065e+00 0.967065e+00 0.967065e+00
 0.916844e+00 0.916844e+00 0.916844e+00 0.916844e+00
 0.870257e+00 0.870257e+00 0.870257e+00 0.870257e+00
 0.826975e+00 0.826975e+00 0.826975e+00 0.826975e+00
 0.786703e+00 0.786703e+00 0.786703e+00 0.786703e+00
 0.749180e+00 0.749180e+00 0.749180e+00 0.749180e+00
 0.714169e+00 0.714169e+00 0.714169e+00 0.714169e+00
 0.681458e+00 0.681458e+00 0.681458e+00 0.681458e+00
 0.650858e+00 0.650858e+00 0.650858e+00 0.650858e+00
 0.622197e+00 0.622197e+00 0.622197e+00 0.622197e+00
 0.535043e+00 0.535043e+00 0.535043e+00 0.535043e+00
 0.422120e+00 0.422120e+00 0.422120e+00 0.422120e+00
 0.340862e+00 0.340862e+00 0.340862e+00 0.340862e+00
 0.280536e+00 0.280536e+00 0.280536e+00 0.280536e+00
 0.234930e+00 0.234930e+00 0.234930e+00 0.234930e+00
 0.199452e+00 0.199452e+00 0.199452e+00 0.199452e+00
 0.171416e+00 0.171416e+00 0.171416e+00 0.171416e+00
 0.148900e+00 0.148900e+00 0.148900e+00 0.148900e+00
 0.130559e+00 0.130559e+00 0.130559e+00 0.130559e+00
 0.115431e+00 0.115431e+00 0.115431e+00 0.115431e+00
 0.102811e+00 0.102811e+00 0.102811e+00 0.102811e+00
 0.921773e-01 0.921773e-01 0.921773e-01 0.921773e-01
 0.831360e-01 0.831360e-01 0.831360e-01 0.831360e-01
 0.753851e-01 0.753851e-01 0.753851e-01 0.753851e-01
 0.686668e-01 0.686668e-01 0.686668e-01 0.686668e-01
 0.628467e-01 0.628467e-01 0.628467e-01 0.628467e-01
 0.577543e-01 0.577543e-01 0.577543e-01 0.577543e-01
 0.532921e-01 0.532921e-01 0.532921e-01 0.532921e-01
 0.493257e-01 0.493257e-01 0.493257e-01 0.493257e-01
 0.457992e-01 0.457992e-01 0.457992e-01 0.457992e-01
 0.426496e-01 0.426496e-01 0.426496e-01 0.426496e-01
 0.398248e-01 0.398248e-01 0.398248e-01 0.398248e-01
 0.372813e-01 0.372813e-01 0.372813e-01 0.372813e-01
 0.349826e-01 0.349826e-01 0.349826e-01 0.349826e-01
 0.328977e-01 0.328977e-01 0.328977e-01 0.328977e-01
 0.310013e-01 0.310013e-01 0.310013e-01 0.310013e-01
 0.292708e-01 0.292708e-01 0.292708e-01 0.292708e-01
 0.276872e-01 0.276872e-01 0.276872e-01 0.276872e-01
 0.262341e-01 0.262341e-01 0.262341e-01 0.262341e-01
 0.248975e-01 0.248975e-01 0.248975e-01 0.248975e-01
 0.236650e-01 0.236650e-01 0.236650e-01 0.236650e-01
 0.225260e-01 0.225260e-01 0.225260e-01 0.225260e-01
 0.214711e-01 0.214711e-01 0.214711e-01 0.214711e-01
 0.204861e-01 0.204861e-01 0.204861e-01 0.204861e-01
 0.195758e-01 0.195758e-01 0.195758e-01 0.195758e-01
 0.187279e-01 0.187279e-01 0.187279e-01 0.187279e-01
 0.179366e-01 0.179366e-01 0.179366e-01 0.179366e-01
 0.171970e-01 0.171970e-01 0.171970e-01 0.171970e-01
 0.165045e-01 0.165045e-01 0.165045e-01 0.165045e-01
 0.158553e-01 0.158553e-01 0.158553e-01 0.158553e-01
 0.152456e-01 0.152456e-01 0.152456e-01 0.152456e-01
 0.146724e-01 0.146724e-01 0.146724e-01 0.146724e-01
 0.141326e-01 0.141326e-01 0.141326e-01 0.141326e-01
 0.136238e-01 0.136238e-01 0.136238e-01 0.136238e-01
 0.131435e-01 0.131435e-01 0.131435e-01 0.131435e-01
 0.126936e-01 0.126936e-01 0.126936e-01 0.126936e-01
 0.122638e-01 0.122638e-01 0.122638e-01 0.122638e-01
 0.118568e-01 0.118568e-01 0.118568e-01 0.118568e-01
 0.114709e-01 0.114709e-01 0.114709e-01 0.114709e-01
 0.111045e-01 0.111045e-01 0.111045e-01 0.111045e-01
 0.107565e-01 0.107565e-01 0.107565e-01 0.107565e-01
 0.104256e-01 0.104256e-01 0.104256e-01 0.104256e-01
 0.101106e-01 0.101106e-01 0.101106e-01 0.101106e-01
 0.981045e-02 0.981045e-02 0.981045e-02 0.981045e-02
 0.952432e-02 0.952432e-02 0.952432e-02 0.952432e-02
 0.925129e-02 0.925129e-02 0.925129e-02 0.925129e-02
 0.899054e-02 0.899054e-02 0.899054e-02 0.899054e-02
 0.874134e-02 0.874134e-02 0.874134e-02 0.874134e-02
 0.850301e-02 0.850301e-02 0.850301e-02 0.850301e-02
 0.827489e-02 0.827489e-02 0.827489e-02 0.827489e-02
 0.805641e-02 0.805641e-02 0.805641e-02 0.805641e-02
 0.784702e-02 0.784702e-02 0.784702e-02 0.784702e-02
 0.764621e-02 0.764621e-02 0.764621e-02 0.764621e-02
 0.745350e-02 0.745350e-02 0.745350e-02 0.745350e-02
 0.726846e-02 0.726846e-02 0.726846e-02 0.726846e-02
 0.709067e-02 0.709067e-02 0.709067e-02 0.709067e-02
 0.691976e-02 0.691976e-02 0.691976e-02 0.691976e-02
 0.675386e-02 0.675386e-02 0.675386e-02 0.675386e-02
 0.659563e-02 0.659563e-02 0.659563e-02 0.659563e-02
 0.644326e-02 0.644326e-02 0.644326e-02 0.644326e-02
 0.629647e-02 0.629647e-02 0.629647e-02 0.629647e-02
 0.615499e-02 0.615499e-02 0.615499e-02 0.615499e-02
 0.601854e-02 0.601854e-02 0.601854e-02 0.601854e-02
 0.588690e-02 0.588690e-02 0.588690e-02 0.588690e-02
 0.575983e-02 0.575983e-02 0.575983e-02 0.575983e-02
 0.563712e-02 0.563712e-02 0.563712e-02 0.563712e-02
 0.551856e-02 0.551856e-02 0.551856e-02 0.551856e-02
 0.540398e-02 0.540398e-02 0.540398e-02 0.540398e-02
 0.529318e-02 0.529318e-02 0.529318e-02 0.529318e-02
 0.518600e-02 0.518600e-02 0.518600e-02 0.518600e-02
 0.508228e-02 0.508228e-02 0.508228e-02 0.508228e-02
 0.498187e-02 0.498187e-02 0.498187e-02 0.498187e-02
 0.488462e-02 0.488462e-02 0.488462e-02 0.488462e-02
 0.479041e-02 0.479041e-02 0.479041e-02 0.479041e-02
 0.469911e-02 0.469911e-02 0.469911e-02 0.469911e-02
 0.461058e-02 0.461058e-02 0.461058e-02 0.461058e-02
 0.452473e-02 0.452473e-02 0.452473e-02 0.452473e-02
 0.444143e-02 0.444143e-02 0.444143e-02 0.444143e-02
 0.436059e-02 0.436059e-02 0.436059e-02 0.436059e-02
 0.428211e-02 0.428211e-02 0.428211e-02 0.428211e-02
 0.420590e-02 0.420590e-02 0.420590e-02 0.420590e-02
 0.413186e-02 0.413186e-02 0.413186e-02 0.413186e-02
 0.405992e-02 0.405992e-02 0.405992e-02 0.405992e-02
 0.398999e-02 0.398999e-02 0.398999e-02 0.398999e-02
 0.392200e-02 0.392200e-02 0.392200e-02 0.392200e-02
 0.385587e-02 0.385587e-02 0.385587e-02 0.385587e-02
 0.379154e-02 0.379154e-02 0.379154e-02 0.379154e-02
 0.372893e-02 0.372893e-02 0.372893e-02 0.372893e-02
 0.366800e-02 0.366800e-02 0.366800e-02 0.366800e-02
 0.361769e-02 0.361769e-02 0.361769e-02 0.361769e-02
 0.355996e-02 0.355996e-02 0.355996e-02 0.355996e-02
 0.350372e-02 0.350372e-02 0.350372e-02 0.350372e-02
 0.344892e-02 0.344892e-02 0.344892e-02 0.344892e-02
 0.339551e-02 0.339551e-02 0.339551e-02 0.339551e-02
 0.334343e-02 0.334343e-02 0.334343e-02 0.334343e-02
 0.329265e-02 0.329265e-02 0.329265e-02 0.329265e-02
 0.324312e-02 0.324312e-02 0.324312e-02 0.324312e-02
 0.319480e-02 0.319480e-02 0.319480e-02 0.319480e-02
 0.314764e-02 0.314764e-02 0.314764e-02 0.314764e-02
 0.310162e-02 0.310162e-02 0.310162e-02 0.310162e-02
 0.305668e-02 0.305668e-02 0.305668e-02 0.305668e-02
 0.301281e-02 0.301281e-02 0.301281e-02 0.301281e-02
 0.296996e-02 0.296996e-02 0.296996e-02 0.296996e-02
 0.292810e-02 0.292810e-02 0.292810e-02 0.292810e-02
 0.288720e-02 0.288720e-02 0.288720e-02 0.288720e-02
 0.284723e-02 0.284723e-02 0.284723e-02 0.284723e-02
 0.280816e-02 0.280816e-02 0.280816e-02 0.280816e-02
 0.276996e-02 0.276996e-02 0.276996e-02 0.276996e-02
 0.273261e-02 0.273261e-02 0.273261e-02 0.273261e-02
 0.269609e-02 0.269609e-02 0.269609e-02 0.269609e-02
 0.266036e-02 0.266036e-02 0.266036e-02 0.266036e-02
 0.262540e-02 0.262540e-02 0.262540e-02 0.262540e-02
 0.259119e-02 0.259119e-02 0.259119e-02 0.259119e-02
 0.255771e-02 0.255771e-02 0.255771e-02 0.255771e-02
 0.252494e-02 0.252494e-02 0.252494e-02 0.252494e-02
 0.249286e-02 0.249286e-02 0.249286e-02 0.249286e-02
 0.246144e-02 0.246144e-02 0.246144e-02 0.246144e-02
 0.243067e-02 0.243067e-02 0.243067e-02 0.243067e-02
 0.240045e-02 0.240045e-02 0.240045e-02 0.240045e-02
 0.237058e-02 0.237058e-02 0.237058e-02 0.237058e-02
 0.234131e-02 0.234131e-02 0.234131e-02 0.234131e-02
 0.231263e-02 0.231263e-02 0.231263e-02 0.231263e-02
 0.228452e-02 0.228452e-02 0.228452e-02 0.228452e-02
 0.225696e-02 0.225696e-02 0.225696e-02 0.225696e-02
 0.222994e-02 0.222994e-02 0.222994e-02 0.222994e-02
 0.220344e-02 0.220344e-02 0.220344e-02 0.220344e-02
 0.217746e-02 0.217746e-02 0.217746e-02 0.217746e-02
 0.215197e-02 0.215197e-02 0.215197e-02 0.215197e-02
 0.212697e-02 0.212697e-02 0.212697e-02 0.212697e-02
 0.210244e-02 0.210244e-02 0.210244e-02 0.210244e-02
 0.207837e-02 0.207837e-02 0.207837e-02 0.207837e-02
 0.205474e-02 0.205474e-02 0.205474e-02 0.205474e-02
 0.203156e-02 0.203156e-02 0.203156e-02 0.203156e-02
 0.200880e-02 0.200880e-02 0.200880e-02 0.200880e-02
 0.198645e-02 0.198645e-02 0.198645e-02 0.198645e-02
 0.196451e-02 0.196451e-02 0.196451e-02 0.196451e-02
 0.194297e-02 0.194297e-02 0.194297e-02 0.194297e-02
 0.192181e-02 0.192181e-02 0.192181e-02 0.192181e-02
 0.190102e-02 0.190102e-02 0.190102e-02 0.190102e-02
 0.188061e-02 0.188061e-02 0.188061e-02 0.188061e-02
 0.186055e-02 0.186055e-02 0.186055e-02 0.186055e-02
 0.184084e-02 0.184084e-02 0.184084e-02 0.184084e-02
 0.182147e-02 0.182147e-02 0.182147e-02 0.182147e-02
 0.180244e-02 0.180244e-02 0.180244e-02 0.180244e-02
 0.178372e-02 0.178372e-02 0.178372e-02 0.178372e-02
 0.176533e-02 0.176533e-02 0.176533e-02 0.176533e-02
 0.174725e-02 0.174725e-02 0.174725e-02 0.174725e-02
 0.172947e-02 0.172947e-02 0.172947e-02 0.172947e-02
 0.171199e-02 0.171199e-02 0.171199e-02 0.171199e-02
 0.169480e-02 0.169480e-02 0.169480e-02 0.169480e-02
 0.167789e-02 0.167789e-02 0.167789e-02 0.167789e-02
 0.166125e-02 0.166125e-02 0.166125e-02 0.166125e-02
 0.164489e-02 0.164489e-02 0.164489e-02 0.164489e-02
 0.162879e-02 0.162879e-02 0.162879e-02 0.162879e-02
 0.161295e-02 0.161295e-02 0.161295e-02 0.161295e-02
 0.159737e-02 0.159737e-02 0.159737e-02 0.159737e-02
 0.158203e-02 0.158203e-02 0.158203e-02 0.158203e-02
 0.156693e-02 0.156693e-02 0.156693e-02 0.156693e-02
 0.155207e-02 0.155207e-02 0.155207e-02 0.155207e-02
 0.153744e-02 0.153744e-02 0.153744e-02 0.153744e-02
 0.152304e-02 0.152304e-02 0.152304e-02 0.152304e-02
 0.150886e-02 0.150886e-02 0.150886e-02 0.150886e-02
 0.149490e-02 0.149490e-02 0.149490e-02 0.149490e-02
 0.148115e-02 0.148115e-02 0.148115e-02 0.148115e-02
 0.146761e-02 0.146761e-02 0.146761e-02 0.146761e-02
 0.145428e-02 0.145428e-02 0.145428e-02 0.145428e-02
 0.144114e-02 0.144114e-02 0.144114e-02 0.144114e-02
 0.142820e-02 0.142820e-02 0.142820e-02 0.142820e-02
 0.141546e-02 0.141546e-02 0.141546e-02 0.141546e-02
 0.140290e-02 0.140290e-02 0.140290e-02 0.140290e-02
 0.139052e-02 0.139052e-02 0.139052e-02 0.139052e-02
 0.137832e-02 0.137832e-02 0.137832e-02 0.137832e-02
 0.136631e-02 0.136631e-02 0.136631e-02 0.136631e-02
 0.135446e-02 0.135446e-02 0.135446e-02 0.135446e-02
 0.134279e-02 0.134279e-02 0.134279e-02 0.134279e-02
 0.133128e-02 0.133128e-02 0.133128e-02 0.133128e-02
 0.131993e-02 0.131993e-02 0.131993e-02 0.131993e-02
 0.130875e-02 0.130875e-02 0.130875e-02 0.130875e-02
 0.129772e-02 0.129772e-02 0.129772e-02 0.129772e-02
 0.128685e-02 0.128685e-02 0.128685e-02 0.128685e-02
 0.102035e+05 0.102035e+05 0.102035e+05 0.102035e+05
 0.630301e+04 0.630301e+04 0.630301e+04 0.630301e+04
 0.241072e+04 0.241072e+04 0.241072e+04 0.241072e+04
 0.111791e+04 0.111791e+04 0.111791e+04 0.111791e+04
 0.609000e+03 0.609000e+03 0.609000e+03 0.609000e+03
 0.371407e+03 0.371407e+03 0.371407e+03 0.371407e+03
 0.244299e+03 0.244299e+03 0.244299e+03 0.244299e+03
 0.169593e+03 0.169593e+03 0.169593e+03 0.169593e+03
 0.122595e+03 0.122595e+03 0.122595e+03 0.122595e+03
 0.914129e+02 0.914129e+02 0.914129e+02 0.914129e+02
 0.698849e+02 0.698849e+02 0.698849e+02 0.698849e+02
 0.545674e+02 0.545674e+02 0.545674e+02 0.545674e+02
 0.433980e+02 0.433980e+02 0.433980e+02 0.433980e+02
 0.350707e+02 0.350707e+02 0.350707e+02 0.350707e+02
 0.287710e+02 0.287710e+02 0.287710e+02 0.287710e+02
 0.239075e+02 0.239075e+02 0.239075e+02 0.239075e+02
 0.200446e+02 0.200446e+02 0.200446e+02 0.200446e+02
 0.170664e+02 0.170664e+02 0.170664e+02 0.170664e+02
 0.146236e+02 0.146236e+02 0.146236e+02 0.146236e+02
 0.126344e+02 0.126344e+02 0.126344e+02 0.126344e+02
 0.110029e+02 0.110029e+02 0.110029e+02 0.110029e+02
 0.964161e+01 0.964161e+01 0.964161e+01 0.964161e+01
 0.849963e+01 0.849963e+01 0.849963e+01 0.849963e+01
 0.753773e+01 0.753773e+01 0.753773e+01 0.753773e+01
 0.672094e+01 0.672094e+01 0.672094e+01 0.672094e+01
 0.601875e+01 0.601875e+01 0.601875e+01 0.601875e+01
 0.541589e+01 0.541589e+01 0.541589e+01 0.541589e+01
 0.488904e+01 0.488904e+01 0.488904e+01 0.488904e+01
 0.443935e+01 0.443935e+01 0.443935e+01 0.443935e+01
 0.404194e+01 0.404194e+01 0.404194e+01 0.404194e+01
 0.369187e+01 0.369187e+01 0.369187e+01 0.369187e+01
 0.338360e+01 0.338360e+01 0.338360e+01 0.338360e+01
 0.311017e+01 0.311017e+01 0.311017e+01 0.311017e+01
 0.286789e+01 0.286789e+01 0.286789e+01 0.286789e+01
 0.265112e+01 0.265112e+01 0.265112e+01 0.265112e+01
 0.245710e+01 0.245710e+01 0.245710e+01 0.245710e+01
 0.228259e+01 0.228259e+01 0.228259e+01 0.228259e+01
 0.212540e+01 0.212540e+01 0.212540e+01 0.212540e+01
 0.198320e+01 0.198320e+01 0.198320e+01 0.198320e+01
 0.185445e+01 0.185445e+01 0.185445e+01 0.185445e+01
 0.173771e+01 0.173771e+01 0.173771e+01 0.173771e+01
 0.163158e+01 0.163158e+01 0.163158e+01 0.163158e+01
 0.153338e+01 0.153338e+01 0.153338e+01 0.153338e+01
 0.144403e+01 0.144403e+01 0.144403e+01 0.144403e+01
 0.136214e+01 0.136214e+01 0.136214e+01 0.136214e+01
 0.128703e+01 0.128703e+01 0.128703e+01 0.128703e+01
 0.121765e+01 0.121765e+01 0.121765e+01 0.121765e+01
 0.115367e+01 0.115367e+01 0.115367e+01 0.115367e+01
 0.109442e+01 0.109442e+01 0.109442e+01 0.109442e+01
 0.103960e+01 0.103960e+01 0.103960e+01 0.103960e+01
 0.988718e+00 0.988718e+00 0.988718e+00 0.988718e+00
 0.941430e+00 0.941430e+00 0.941430e+00 0.941430e+00
 0.897402e+00 0.897402e+00 0.897402e+00 0.897402e+00
 0.856360e+00 0.856360e+00 0.856360e+00 0.856360e+00
 0.818038e+00 0.818038e+00 0.818038e+00 0.818038e+00
 0.782177e+00 0.782177e+00 0.782177e+00 0.782177e+00
 0.748622e+00 0.748622e+00 0.748622e+00 0.748622e+00
 0.717228e+00 0.717228e+00 0.717228e+00 0.717228e+00
 0.687704e+00 0.687704e+00 0.687704e+00 0.687704e+00
 0.597428e+00 0.597428e+00 0.597428e+00 0.597428e+00
 0.479204e+00 0.479204e+00 0.479204e+00 0.479204e+00
 0.392907e+00 0.392907e+00 0.392907e+00 0.392907e+00
 0.328062e+00 0.328062e+00 0.328062e+00 0.328062e+00
 0.278116e+00 0.278116e+00 0.278116e+00 0.278116e+00
 0.238847e+00 0.238847e+00 0.238847e+00 0.238847e+00
 0.207411e+00 0.207411e+00 0.207411e+00 0.207411e+00
 0.181802e+00 0.181802e+00 0.181802e+00 0.181802e+00
 0.160757e+00 0.160757e+00 0.160757e+00 0.160757e+00
 0.143253e+00 0.143253e+00 0.143253e+00 0.143253e+00
 0.128465e+00 0.128465e+00 0.128465e+00 0.128465e+00
 0.115887e+00 0.115887e+00 0.115887e+00 0.115887e+00
 0.105100e+00 0.105100e+00 0.105100e+00 0.105100e+00
 0.957781e-01 0.957781e-01 0.957781e-01 0.957781e-01
 0.876660e-01 0.876660e-01 0.876660e-01 0.876660e-01
 0.805624e-01 0.805624e-01 0.805624e-01 0.805624e-01
 0.743060e-01 0.743060e-01 0.743060e-01 0.743060e-01
 0.687667e-01 0.687667e-01 0.687667e-01 0.687667e-01
 0.638384e-01 0.638384e-01 0.638384e-01 0.638384e-01
 0.594337e-01 0.594337e-01 0.594337e-01 0.594337e-01
 0.554683e-01 0.554683e-01 0.554683e-01 0.554683e-01
 0.519073e-01 0.519073e-01 0.519073e-01 0.519073e-01
 0.486876e-01 0.486876e-01 0.486876e-01 0.486876e-01
 0.457666e-01 0.457666e-01 0.457666e-01 0.457666e-01
 0.431081e-01 0.431081e-01 0.431081e-01 0.431081e-01
 0.406815e-01 0.406815e-01 0.406815e-01 0.406815e-01
 0.384687e-01 0.384687e-01 0.384687e-01 0.384687e-01
 0.364293e-01 0.364293e-01 0.364293e-01 0.364293e-01
 0.345528e-01 0.345528e-01 0.345528e-01 0.345528e-01
 0.328220e-01 0.328220e-01 0.328220e-01 0.328220e-01
 0.312224e-01 0.312224e-01 0.312224e-01 0.312224e-01
 0.297407e-01 0.297407e-01 0.297407e-01 0.297407e-01
 0.283655e-01 0.283655e-01 0.283655e-01 0.283655e-01
 0.270868e-01 0.270868e-01 0.270868e-01 0.270868e-01
 0.258956e-01 0.258956e-01 0.258956e-01 0.258956e-01
 0.247839e-01 0.247839e-01 0.247839e-01 0.247839e-01
 0.237449e-01 0.237449e-01 0.237449e-01 0.237449e-01
 0.227723e-01 0.227723e-01 0.227723e-01 0.227723e-01
 0.218603e-01 0.218603e-01 0.218603e-01 0.218603e-01
 0.210041e-01 0.210041e-01 0.210041e-01 0.210041e-01
 0.201991e-01 0.201991e-01 0.201991e-01 0.201991e-01
 0.194413e-01 0.194413e-01 0.194413e-01 0.194413e-01
 0.187267e-01 0.187267e-01 0.187267e-01 0.187267e-01
 0.180525e-01 0.180525e-01 0.180525e-01 0.180525e-01
 0.174125e-01 0.174125e-01 0.174125e-01 0.174125e-01
 0.168100e-01 0.168100e-01 0.168100e-01 0.168100e-01
 0.162395e-01 0.162395e-01 0.162395e-01 0.162395e-01
 0.156987e-01 0.156987e-01 0.156987e-01 0.156987e-01
 0.151856e-01 0.151856e-01 0.151856e-01 0.151856e-01
 0.146983e-01 0.146983e-01 0.146983e-01 0.146983e-01
 0.142350e-01 0.142350e-01 0.142350e-01 0.142350e-01
 0.137942e-01 0.137942e-01 0.137942e-01 0.137942e-01
 0.133745e-01 0.133745e-01 0.133745e-01 0.133745e-01
 0.129745e-01 0.129745e-01 0.129745e-01 0.129745e-01
 0.125929e-01 0.125929e-01 0.125929e-01 0.125929e-01
 0.122287e-01 0.122287e-01 0.122287e-01 0.122287e-01
 0.118807e-01 0.118807e-01 0.118807e-01 0.118807e-01
 0.115481e-01 0.115481e-01 0.115481e-01 0.115481e-01
 0.112298e-01 0.112298e-01 0.112298e-01 0.112298e-01
 0.109252e-01 0.109252e-01 0.109252e-01 0.109252e-01
 0.106333e-01 0.106333e-01 0.106333e-01 0.106333e-01
 0.103535e-01 0.103535e-01 0.103535e-01 0.103535e-01
 0.100852e-01 0.100852e-01 0.100852e-01 0.100852e-01
 0.982762e-02 0.982762e-02 0.982762e-02 0.982762e-02
 0.958160e-02 0.958160e-02 0.958160e-02 0.958160e-02
 0.934378e-02 0.934378e-02 0.934378e-02 0.934378e-02
 0.911514e-02 0.911514e-02 0.911514e-02 0.911514e-02
 0.889518e-02 0.889518e-02 0.889518e-02 0.889518e-02
 0.868348e-02 0.868348e-02 0.868348e-02 0.868348e-02
 0.847962e-02 0.847962e-02 0.847962e-02 0.847962e-02
 0.828319e-02 0.828319e-02 0.828319e-02 0.828319e-02
 0.809386e-02 0.809386e-02 0.809386e-02 0.809386e-02
 0.791127e-02 0.791127e-02 0.791127e-02 0.791127e-02
 0.773510e-02 0.773510e-02 0.773510e-02 0.773510e-02
 0.756505e-02 0.756505e-02 0.756505e-02 0.756505e-02
 0.740083e-02 0.740083e-02 0.740083e-02 0.740083e-02
 0.724217e-02 0.724217e-02 0.724217e-02 0.724217e-02
 0.708884e-02 0.708884e-02 0.708884e-02 0.708884e-02
 0.694057e-02 0.694057e-02 0.694057e-02 0.694057e-02
 0.679716e-02 0.679716e-02 0.679716e-02 0.679716e-02
 0.665838e-02 0.665838e-02 0.665838e-02 0.665838e-02
 0.652403e-02 0.652403e-02 0.652403e-02 0.652403e-02
 0.639393e-02 0.639393e-02 0.639393e-02 0.639393e-02
 0.626790e-02 0.626790e-02 0.626790e-02 0.626790e-02
 0.614576e-02 0.614576e-02 0.614576e-02 0.614576e-02
 0.602884e-02 0.602884e-02 0.602884e-02 0.602884e-02
 0.591413e-02 0.591413e-02 0.591413e-02 0.591413e-02
 0.580286e-02 0.580286e-02 0.580286e-02 0.580286e-02
 0.569488e-02 0.569488e-02 0.569488e-02 0.569488e-02
 0.559006e-02 0.559006e-02 0.559006e-02 0.559006e-02
 0.548828e-02 0.548828e-02 0.548828e-02 0.548828e-02
 0.538943e-02 0.538943e-02 0.538943e-02 0.538943e-02
 0.529339e-02 0.529339e-02 0.529339e-02 0.529339e-02
 0.520005e-02 0.520005e-02 0.520005e-02 0.520005e-02
 0.510929e-02 0.510929e-02 0.510929e-02 0.510929e-02
 0.502105e-02 0.502105e-02 0.502105e-02 0.502105e-02
 0.493521e-02 0.493521e-02 0.493521e-02 0.493521e-02
 0.485169e-02 0.485169e-02 0.485169e-02 0.485169e-02
 0.477042e-02 0.477042e-02 0.477042e-02 0.477042e-02
 0.469129e-02 0.469129e-02 0.469129e-02 0.469129e-02
 0.461425e-02 0.461425e-02 0.461425e-02 0.461425e-02
 0.453921e-02 0.453921e-02 0.453921e-02 0.453921e-02
 0.446610e-02 0.446610e-02 0.446610e-02 0.446610e-02
 0.439486e-02 0.439486e-02 0.439486e-02 0.439486e-02
 0.432542e-02 0.432542e-02 0.432542e-02 0.432542e-02
 0.425773e-02 0.425773e-02 0.425773e-02 0.425773e-02
 0.419172e-02 0.419172e-02 0.419172e-02 0.419172e-02
 0.412733e-02 0.412733e-02 0.412733e-02 0.412733e-02
 0.406451e-02 0.406451e-02 0.406451e-02 0.406451e-02
 0.400323e-02 0.400323e-02 0.400323e-02 0.400323e-02
 0.394340e-02 0.394340e-02 0.394340e-02 0.394340e-02
 0.388500e-02 0.388500e-02 0.388500e-02 0.388500e-02
 0.382799e-02 0.382799e-02 0.382799e-02 0.382799e-02
 0.377229e-02 0.377229e-02 0.377229e-02 0.377229e-02
 0.372883e-02 0.372883e-02 0.372883e-02 0.372883e-02
 0.367546e-02 0.367546e-02 0.367546e-02 0.367546e-02
 0.362328e-02 0.362328e-02 0.362328e-02 0.362328e-02
 0.357230e-02 0.357230e-02 0.357230e-02 0.357230e-02
 0.352245e-02 0.352245e-02 0.352245e-02 0.352245e-02
 0.347371e-02 0.347371e-02 0.347371e-02 0.347371e-02
 0.342604e-02 0.342604e-02 0.342604e-02 0.342604e-02
 0.337940e-02 0.337940e-02 0.337940e-02 0.337940e-02
 0.333379e-02 0.333379e-02 0.333379e-02 0.333379e-02
 0.328915e-02 0.328915e-02 0.328915e-02 0.328915e-02
 0.324547e-02 0.324547e-02 0.324547e-02 0.324547e-02
 0.320270e-02 0.320270e-02 0.320270e-02 0.320270e-02
 0.316083e-02 0.316083e-02 0.316083e-02 0.316083e-02
 0.311985e-02 0.311985e-02 0.311985e-02 0.311985e-02
 0.307970e-02 0.307970e-02 0.307970e-02 0.307970e-02
 0.304038e-02 0.304038e-02 0.304038e-02 0.304038e-02
 0.300186e-02 0.300186e-02 0.300186e-02 0.300186e-02
 0.296412e-02 0.296412e-02 0.296412e-02 0.296412e-02
 0.292714e-02 0.292714e-02 0.292714e-02 0.292714e-02
 0.289090e-02 0.289090e-02 0.289090e-02 0.289090e-02
 0.285537e-02 0.285537e-02 0.285537e-02 0.285537e-02
 0.282054e-02 0.282054e-02 0.282054e-02 0.282054e-02
 0.278639e-02 0.278639e-02 0.278639e-02 0.278639e-02
 0.275291e-02 0.275291e-02 0.275291e-02 0.275291e-02
