 R11 R12 R21 R22
 -0.145669e+00 -0.145669e+00 -0.145669e+00 -0.145669e+00
 -0.136040e+00 -0.136040e+00 -0.136040e+00 -0.136040e+00
 -0.127214e+00 -0.127214e+00 -0.127214e+00 -0.127214e+00
 -0.119107e+00 -0.119107e+00 -0.119107e+00 -0.119107e+00
 -0.111647e+00 -0.111647e+00 -0.111647e+00 -0.111647e+00
 -0.104776e+00 -0.104776e+00 -0.104776e+00 -0.104776e+00
 -0.984348e-01 -0.984348e-01 -0.984348e-01 -0.984348e-01
 -0.925802e-01 -0.925802e-01 -0.925802e-01 -0.925802e-01
 -0.871633e-01 -0.871633e-01 -0.871633e-01 -0.871633e-01
 -0.821473e-01 -0.821473e-01 -0.821473e-01 -0.821473e-01
 -0.774974e-01 -0.774974e-01 -0.774974e-01 -0.774974e-01
 -0.731808e-01 -0.731808e-01 -0.731808e-01 -0.731808e-01
 -0.603123e-01 -0.603123e-01 -0.603123e-01 -0.603123e-01
 -0.443345e-01 -0.443345e-01 -0.443345e-01 -0.443345e-01
 -0.334605e-01 -0.334605e-01 -0.334605e-01 -0.334605e-01
 -0.258388e-01 -0.258388e-01 -0.258388e-01 -0.258388e-01
 -0.203399e-01 -0.203399e-01 -0.203399e-01 -0.203399e-01
 -0.160551e-01 -0.160551e-01 -0.160551e-01 -0.160551e-01
 -0.128643e-01 -0.128643e-01 -0.128643e-01 -0.128643e-01
 -0.104464e-01 -0.104464e-01 -0.104464e-01 -0.104464e-01
 -0.858524e-02 -0.858524e-02 -0.858524e-02 -0.858524e-02
 -0.713229e-02 -0.713229e-02 -0.713229e-02 -0.713229e-02
 -0.598354e-02 -0.598354e-02 -0.598354e-02 -0.598354e-02
 -0.506470e-02 -0.506470e-02 -0.506470e-02 -0.506470e-02
 -0.432200e-02 -0.432200e-02 -0.432200e-02 -0.432200e-02
 -0.371583e-02 -0.371583e-02 -0.371583e-02 -0.371583e-02
 -0.321668e-02 -0.321668e-02 -0.321668e-02 -0.321668e-02
 -0.280227e-02 -0.280227e-02 -0.280227e-02 -0.280227e-02
 -0.245559e-02 -0.245559e-02 -0.245559e-02 -0.245559e-02
 -0.216352e-02 -0.216352e-02 -0.216352e-02 -0.216352e-02
 -0.191585e-02 -0.191585e-02 -0.191585e-02 -0.191585e-02
 -0.170453e-02 -0.170453e-02 -0.170453e-02 -0.170453e-02
 -0.152321e-02 -0.152321e-02 -0.152321e-02 -0.152321e-02
 -0.136677e-02 -0.136677e-02 -0.136677e-02 -0.136677e-02
 -0.123114e-02 -0.123114e-02 -0.123114e-02 -0.123114e-02
 -0.111297e-02 -0.111297e-02 -0.111297e-02 -0.111297e-02
 -0.100958e-02 -0.100958e-02 -0.100958e-02 -0.100958e-02
 -0.918716e-03 -0.918716e-03 -0.918716e-03 -0.918716e-03
 -0.838556e-03 -0.838556e-03 -0.838556e-03 -0.838556e-03
 -0.767569e-03 -0.767569e-03 -0.767569e-03 -0.767569e-03
 -0.704480e-03 -0.704480e-03 -0.704480e-03 -0.704480e-03
 -0.648222e-03 -0.648222e-03 -0.648222e-03 -0.648222e-03
 -0.597894e-03 -0.597894e-03 -0.597894e-03 -0.597894e-03
 -0.552732e-03 -0.552732e-03 -0.552732e-03 -0.552732e-03
 -0.512087e-03 -0.512087e-03 -0.512087e-03 -0.512087e-03
 -0.475408e-03 -0.475408e-03 -0.475408e-03 -0.475408e-03
 -0.442219e-03 -0.442219e-03 -0.442219e-03 -0.442219e-03
 -0.412112e-03 -0.412112e-03 -0.412112e-03 -0.412112e-03
 -0.384735e-03 -0.384735e-03 -0.384735e-03 -0.384735e-03
 -0.359783e-03 -0.359783e-03 -0.359783e-03 -0.359783e-03
 -0.336991e-03 -0.336991e-03 -0.336991e-03 -0.336991e-03
 -0.316129e-03 -0.316129e-03 -0.316129e-03 -0.316129e-03
 -0.296993e-03 -0.296993e-03 -0.296993e-03 -0.296993e-03
 -0.279407e-03 -0.279407e-03 -0.279407e-03 -0.279407e-03
 -0.263215e-03 -0.263215e-03 -0.263215e-03 -0.263215e-03
 -0.248280e-03 -0.248280e-03 -0.248280e-03 -0.248280e-03
 -0.234482e-03 -0.234482e-03 -0.234482e-03 -0.234482e-03
 -0.221711e-03 -0.221711e-03 -0.221711e-03 -0.221711e-03
 -0.209873e-03 -0.209873e-03 -0.209873e-03 -0.209873e-03
 -0.198883e-03 -0.198883e-03 -0.198883e-03 -0.198883e-03
 -0.188666e-03 -0.188666e-03 -0.188666e-03 -0.188666e-03
 -0.179152e-03 -0.179152e-03 -0.179152e-03 -0.179152e-03
 -0.170283e-03 -0.170283e-03 -0.170283e-03 -0.170283e-03
 -0.162003e-03 -0.162003e-03 -0.162003e-03 -0.162003e-03
 -0.154263e-03 -0.154263e-03 -0.154263e-03 -0.154263e-03
 -0.147020e-03 -0.147020e-03 -0.147020e-03 -0.147020e-03
 -0.140233e-03 -0.140233e-03 -0.140233e-03 -0.140233e-03
 -0.133866e-03 -0.133866e-03 -0.133866e-03 -0.133866e-03
 -0.127887e-03 -0.127887e-03 -0.127887e-03 -0.127887e-03
 -0.122266e-03 -0.122266e-03 -0.122266e-03 -0.122266e-03
 -0.116977e-03 -0.116977e-03 -0.116977e-03 -0.116977e-03
 -0.111994e-03 -0.111994e-03 -0.111994e-03 -0.111994e-03
 -0.107295e-03 -0.107295e-03 -0.107295e-03 -0.107295e-03
 -0.102861e-03 -0.102861e-03 -0.102861e-03 -0.102861e-03
 -0.986720e-04 -0.986720e-04 -0.986720e-04 -0.986720e-04
 -0.947115e-04 -0.947115e-04 -0.947115e-04 -0.947115e-04
 -0.909637e-04 -0.909637e-04 -0.909637e-04 -0.909637e-04
 -0.874142e-04 -0.874142e-04 -0.874142e-04 -0.874142e-04
 -0.840500e-04 -0.840500e-04 -0.840500e-04 -0.840500e-04
 -0.808589e-04 -0.808589e-04 -0.808589e-04 -0.808589e-04
 -0.778297e-04 -0.778297e-04 -0.778297e-04 -0.778297e-04
 -0.749521e-04 -0.749521e-04 -0.749521e-04 -0.749521e-04
 -0.722165e-04 -0.722165e-04 -0.722165e-04 -0.722165e-04
 -0.696143e-04 -0.696143e-04 -0.696143e-04 -0.696143e-04
 -0.671371e-04 -0.671371e-04 -0.671371e-04 -0.671371e-04
 -0.647775e-04 -0.647775e-04 -0.647775e-04 -0.647775e-04
 -0.625284e-04 -0.625284e-04 -0.625284e-04 -0.625284e-04
 -0.603835e-04 -0.603835e-04 -0.603835e-04 -0.603835e-04
 -0.583365e-04 -0.583365e-04 -0.583365e-04 -0.583365e-04
 -0.563820e-04 -0.563820e-04 -0.563820e-04 -0.563820e-04
 -0.545146e-04 -0.545146e-04 -0.545146e-04 -0.545146e-04
 -0.527296e-04 -0.527296e-04 -0.527296e-04 -0.527296e-04
 -0.510223e-04 -0.510223e-04 -0.510223e-04 -0.510223e-04
 -0.493886e-04 -0.493886e-04 -0.493886e-04 -0.493886e-04
 -0.478244e-04 -0.478244e-04 -0.478244e-04 -0.478244e-04
 -0.463260e-04 -0.463260e-04 -0.463260e-04 -0.463260e-04
 -0.448900e-04 -0.448900e-04 -0.448900e-04 -0.448900e-04
 -0.435131e-04 -0.435131e-04 -0.435131e-04 -0.435131e-04
 -0.421923e-04 -0.421923e-04 -0.421923e-04 -0.421923e-04
 -0.409248e-04 -0.409248e-04 -0.409248e-04 -0.409248e-04
 -0.397078e-04 -0.397078e-04 -0.397078e-04 -0.397078e-04
 -0.385388e-04 -0.385388e-04 -0.385388e-04 -0.385388e-04
 -0.374154e-04 -0.374154e-04 -0.374154e-04 -0.374154e-04
 -0.363355e-04 -0.363355e-04 -0.363355e-04 -0.363355e-04
 -0.352969e-04 -0.352969e-04 -0.352969e-04 -0.352969e-04
 -0.342976e-04 -0.342976e-04 -0.342976e-04 -0.342976e-04
 -0.333359e-04 -0.333359e-04 -0.333359e-04 -0.333359e-04
 -0.324099e-04 -0.324099e-04 -0.324099e-04 -0.324099e-04
 -0.315179e-04 -0.315179e-04 -0.315179e-04 -0.315179e-04
 -0.306585e-04 -0.306585e-04 -0.306585e-04 -0.306585e-04
 -0.298301e-04 -0.298301e-04 -0.298301e-04 -0.298301e-04
 -0.290313e-04 -0.290313e-04 -0.290313e-04 -0.290313e-04
 -0.282609e-04 -0.282609e-04 -0.282609e-04 -0.282609e-04
 -0.275175e-04 -0.275175e-04 -0.275175e-04 -0.275175e-04
 -0.268000e-04 -0.268000e-04 -0.268000e-04 -0.268000e-04
 -0.261073e-04 -0.261073e-04 -0.261073e-04 -0.261073e-04
 -0.254382e-04 -0.254382e-04 -0.254382e-04 -0.254382e-04
 -0.247919e-04 -0.247919e-04 -0.247919e-04 -0.247919e-04
 -0.241672e-04 -0.241672e-04 -0.241672e-04 -0.241672e-04
 -0.235634e-04 -0.235634e-04 -0.235634e-04 -0.235634e-04
 -0.229795e-04 -0.229795e-04 -0.229795e-04 -0.229795e-04
 -0.224148e-04 -0.224148e-04 -0.224148e-04 -0.224148e-04
 -0.218684e-04 -0.218684e-04 -0.218684e-04 -0.218684e-04
 -0.213396e-04 -0.213396e-04 -0.213396e-04 -0.213396e-04
 -0.208278e-04 -0.208278e-04 -0.208278e-04 -0.208278e-04
 -0.203321e-04 -0.203321e-04 -0.203321e-04 -0.203321e-04
 -0.198521e-04 -0.198521e-04 -0.198521e-04 -0.198521e-04
 -0.193870e-04 -0.193870e-04 -0.193870e-04 -0.193870e-04
 -0.189364e-04 -0.189364e-04 -0.189364e-04 -0.189364e-04
 -0.184996e-04 -0.184996e-04 -0.184996e-04 -0.184996e-04
 -0.180761e-04 -0.180761e-04 -0.180761e-04 -0.180761e-04
 -0.176654e-04 -0.176654e-04 -0.176654e-04 -0.176654e-04
 -0.172670e-04 -0.172670e-04 -0.172670e-04 -0.172670e-04
 -0.168806e-04 -0.168806e-04 -0.168806e-04 -0.168806e-04
 -0.165055e-04 -0.165055e-04 -0.165055e-04 -0.165055e-04
 -0.161415e-04 -0.161415e-04 -0.161415e-04 -0.161415e-04
 -0.157881e-04 -0.157881e-04 -0.157881e-04 -0.157881e-04
 -0.154449e-04 -0.154449e-04 -0.154449e-04 -0.154449e-04
 -0.151116e-04 -0.151116e-04 -0.151116e-04 -0.151116e-04
 -0.147877e-04 -0.147877e-04 -0.147877e-04 -0.147877e-04
 -0.144731e-04 -0.144731e-04 -0.144731e-04 -0.144731e-04
 -0.141673e-04 -0.141673e-04 -0.141673e-04 -0.141673e-04
 -0.138700e-04 -0.138700e-04 -0.138700e-04 -0.138700e-04
 -0.135810e-04 -0.135810e-04 -0.135810e-04 -0.135810e-04
 -0.132999e-04 -0.132999e-04 -0.132999e-04 -0.132999e-04
 -0.130266e-04 -0.130266e-04 -0.130266e-04 -0.130266e-04
 -0.127606e-04 -0.127606e-04 -0.127606e-04 -0.127606e-04
 -0.125019e-04 -0.125019e-04 -0.125019e-04 -0.125019e-04
 -0.122500e-04 -0.122500e-04 -0.122500e-04 -0.122500e-04
 -0.120049e-04 -0.120049e-04 -0.120049e-04 -0.120049e-04
 -0.117663e-04 -0.117663e-04 -0.117663e-04 -0.117663e-04
 -0.115339e-04 -0.115339e-04 -0.115339e-04 -0.115339e-04
 -0.113076e-04 -0.113076e-04 -0.113076e-04 -0.113076e-04
 -0.110871e-04 -0.110871e-04 -0.110871e-04 -0.110871e-04
 -0.108724e-04 -0.108724e-04 -0.108724e-04 -0.108724e-04
 -0.106631e-04 -0.106631e-04 -0.106631e-04 -0.106631e-04
 -0.104592e-04 -0.104592e-04 -0.104592e-04 -0.104592e-04
 -0.102604e-04 -0.102604e-04 -0.102604e-04 -0.102604e-04
 -0.100667e-04 -0.100667e-04 -0.100667e-04 -0.100667e-04
 -0.987773e-05 -0.987773e-05 -0.987773e-05 -0.987773e-05
 -0.969361e-05 -0.969361e-05 -0.969361e-05 -0.969361e-05
 -0.951390e-05 -0.951390e-05 -0.951390e-05 -0.951390e-05
 -0.933859e-05 -0.933859e-05 -0.933859e-05 -0.933859e-05
 -0.916756e-05 -0.916756e-05 -0.916756e-05 -0.916756e-05
 -0.900067e-05 -0.900067e-05 -0.900067e-05 -0.900067e-05
 -0.883780e-05 -0.883780e-05 -0.883780e-05 -0.883780e-05
 -0.867882e-05 -0.867882e-05 -0.867882e-05 -0.867882e-05
 -0.852363e-05 -0.852363e-05 -0.852363e-05 -0.852363e-05
 -0.837211e-05 -0.837211e-05 -0.837211e-05 -0.837211e-05
 -0.822415e-05 -0.822415e-05 -0.822415e-05 -0.822415e-05
 -0.807965e-05 -0.807965e-05 -0.807965e-05 -0.807965e-05
 -0.793851e-05 -0.793851e-05 -0.793851e-05 -0.793851e-05
 -0.780063e-05 -0.780063e-05 -0.780063e-05 -0.780063e-05
 -0.766592e-05 -0.766592e-05 -0.766592e-05 -0.766592e-05
 -0.753429e-05 -0.753429e-05 -0.753429e-05 -0.753429e-05
 -0.740565e-05 -0.740565e-05 -0.740565e-05 -0.740565e-05
 -0.727991e-05 -0.727991e-05 -0.727991e-05 -0.727991e-05
 -0.715700e-05 -0.715700e-05 -0.715700e-05 -0.715700e-05
 -0.703684e-05 -0.703684e-05 -0.703684e-05 -0.703684e-05
 -0.691934e-05 -0.691934e-05 -0.691934e-05 -0.691934e-05
 -0.680445e-05 -0.680445e-05 -0.680445e-05 -0.680445e-05
 -0.669207e-05 -0.669207e-05 -0.669207e-05 -0.669207e-05
 -0.658216e-05 -0.658216e-05 -0.658216e-05 -0.658216e-05
 -0.647463e-05 -0.647463e-05 -0.647463e-05 -0.647463e-05
 -0.636943e-05 -0.636943e-05 -0.636943e-05 -0.636943e-05
 -0.626649e-05 -0.626649e-05 -0.626649e-05 -0.626649e-05
 -0.616575e-05 -0.616575e-05 -0.616575e-05 -0.616575e-05
 -0.606716e-05 -0.606716e-05 -0.606716e-05 -0.606716e-05
 -0.597065e-05 -0.597065e-05 -0.597065e-05 -0.597065e-05
 -0.587618e-05 -0.587618e-05 -0.587618e-05 -0.587618e-05
 -0.578369e-05 -0.578369e-05 -0.578369e-05 -0.578369e-05
 -0.569312e-05 -0.569312e-05 -0.569312e-05 -0.569312e-05
 -0.560443e-05 -0.560443e-05 -0.560443e-05 -0.560443e-05
 -0.551757e-05 -0.551757e-05 -0.551757e-05 -0.551757e-05
 -0.543250e-05 -0.543250e-05 -0.543250e-05 -0.543250e-05
 -0.534916e-05 -0.534916e-05 -0.534916e-05 -0.534916e-05
 -0.526751e-05 -0.526751e-05 -0.526751e-05 -0.526751e-05
 -0.518752e-05 -0.518752e-05 -0.518752e-05 -0.518752e-05
 -0.510913e-05 -0.510913e-05 -0.510913e-05 -0.510913e-05
 -0.503231e-05 -0.503231e-05 -0.503231e-05 -0.503231e-05
 -0.495703e-05 -0.495703e-05 -0.495703e-05 -0.495703e-05
 -0.488323e-05 -0.488323e-05 -0.488323e-05 -0.488323e-05
 -0.298192e+03 -0.298192e+03 -0.298192e+03 -0.298192e+03
 -0.252466e+03 -0.252466e+03 -0.252466e+03 -0.252466e+03
 -0.161606e+03 -0.161606e+03 -0.161606e+03 -0.161606e+03
 -0.102967e+03 -0.102967e+03 -0.102967e+03 -0.102967e+03
 -0.680967e+02 -0.680967e+02 -0.680967e+02 -0.680967e+02
 -0.468903e+02 -0.468903e+02 -0.468903e+02 -0.468903e+02
 -0.334753e+02 -0.334753e+02 -0.334753e+02 -0.334753e+02
 -0.246464e+02 -0.246464e+02 -0.246464e+02 -0.246464e+02
 -0.186248e+02 -0.186248e+02 -0.186248e+02 -0.186248e+02
 -0.143891e+02 -0.143891e+02 -0.143891e+02 -0.143891e+02
 -0.113276e+02 -0.113276e+02 -0.113276e+02 -0.113276e+02
 -0.906321e+01 -0.906321e+01 -0.906321e+01 -0.906321e+01
 -0.735372e+01 -0.735372e+01 -0.735372e+01 -0.735372e+01
 -0.604040e+01 -0.604040e+01 -0.604040e+01 -0.604040e+01
 -0.501557e+01 -0.501557e+01 -0.501557e+01 -0.501557e+01
 -0.420485e+01 -0.420485e+01 -0.420485e+01 -0.420485e+01
 -0.355551e+01 -0.355551e+01 -0.355551e+01 -0.355551e+01
 -0.302960e+01 -0.302960e+01 -0.302960e+01 -0.302960e+01
 -0.259916e+01 -0.259916e+01 -0.259916e+01 -0.259916e+01
 -0.224419e+01 -0.224419e+01 -0.224419e+01 -0.224419e+01
 -0.194850e+01 -0.194850e+01 -0.194850e+01 -0.194850e+01
 -0.170073e+01 -0.170073e+01 -0.170073e+01 -0.170073e+01
 -0.149153e+01 -0.149153e+01 -0.149153e+01 -0.149153e+01
 -0.131373e+01 -0.131373e+01 -0.131373e+01 -0.131373e+01
 -0.116179e+01 -0.116179e+01 -0.116179e+01 -0.116179e+01
 -0.103128e+01 -0.103128e+01 -0.103128e+01 -0.103128e+01
 -0.918639e+00 -0.918639e+00 -0.918639e+00 -0.918639e+00
 -0.820939e+00 -0.820939e+00 -0.820939e+00 -0.820939e+00
 -0.735791e+00 -0.735791e+00 -0.735791e+00 -0.735791e+00
 -0.662961e+00 -0.662961e+00 -0.662961e+00 -0.662961e+00
 -0.598434e+00 -0.598434e+00 -0.598434e+00 -0.598434e+00
 -0.541687e+00 -0.541687e+00 -0.541687e+00 -0.541687e+00
 -0.491763e+00 -0.491763e+00 -0.491763e+00 -0.491763e+00
 -0.447424e+00 -0.447424e+00 -0.447424e+00 -0.447424e+00
 -0.408066e+00 -0.408066e+00 -0.408066e+00 -0.408066e+00
 -0.372989e+00 -0.372989e+00 -0.372989e+00 -0.372989e+00
 -0.341691e+00 -0.341691e+00 -0.341691e+00 -0.341691e+00
 -0.313571e+00 -0.313571e+00 -0.313571e+00 -0.313571e+00
 -0.288324e+00 -0.288324e+00 -0.288324e+00 -0.288324e+00
 -0.265614e+00 -0.265614e+00 -0.265614e+00 -0.265614e+00
 -0.245140e+00 -0.245140e+00 -0.245140e+00 -0.245140e+00
 -0.226620e+00 -0.226620e+00 -0.226620e+00 -0.226620e+00
 -0.209844e+00 -0.209844e+00 -0.209844e+00 -0.209844e+00
 -0.194616e+00 -0.194616e+00 -0.194616e+00 -0.194616e+00
 -0.180762e+00 -0.180762e+00 -0.180762e+00 -0.180762e+00
 -0.168135e+00 -0.168135e+00 -0.168135e+00 -0.168135e+00
 -0.156618e+00 -0.156618e+00 -0.156618e+00 -0.156618e+00
 -0.146081e+00 -0.146081e+00 -0.146081e+00 -0.146081e+00
 -0.136435e+00 -0.136435e+00 -0.136435e+00 -0.136435e+00
 -0.127585e+00 -0.127585e+00 -0.127585e+00 -0.127585e+00
 -0.119453e+00 -0.119453e+00 -0.119453e+00 -0.119453e+00
 -0.111972e+00 -0.111972e+00 -0.111972e+00 -0.111972e+00
 -0.105083e+00 -0.105083e+00 -0.105083e+00 -0.105083e+00
 -0.987265e-01 -0.987265e-01 -0.987265e-01 -0.987265e-01
 -0.928564e-01 -0.928564e-01 -0.928564e-01 -0.928564e-01
 -0.874262e-01 -0.874262e-01 -0.874262e-01 -0.874262e-01
 -0.823958e-01 -0.823958e-01 -0.823958e-01 -0.823958e-01
 -0.777347e-01 -0.777347e-01 -0.777347e-01 -0.777347e-01
 -0.734049e-01 -0.734049e-01 -0.734049e-01 -0.734049e-01
 -0.604977e-01 -0.604977e-01 -0.604977e-01 -0.604977e-01
 -0.444697e-01 -0.444697e-01 -0.444697e-01 -0.444697e-01
 -0.335603e-01 -0.335603e-01 -0.335603e-01 -0.335603e-01
 -0.259128e-01 -0.259128e-01 -0.259128e-01 -0.259128e-01
 -0.204126e-01 -0.204126e-01 -0.204126e-01 -0.204126e-01
 -0.161122e-01 -0.161122e-01 -0.161122e-01 -0.161122e-01
 -0.129097e-01 -0.129097e-01 -0.129097e-01 -0.129097e-01
 -0.104829e-01 -0.104829e-01 -0.104829e-01 -0.104829e-01
 -0.861486e-02 -0.861486e-02 -0.861486e-02 -0.861486e-02
 -0.715653e-02 -0.715653e-02 -0.715653e-02 -0.715653e-02
 -0.600354e-02 -0.600354e-02 -0.600354e-02 -0.600354e-02
 -0.508133e-02 -0.508133e-02 -0.508133e-02 -0.508133e-02
 -0.433593e-02 -0.433593e-02 -0.433593e-02 -0.433593e-02
 -0.372757e-02 -0.372757e-02 -0.372757e-02 -0.372757e-02
 -0.322663e-02 -0.322663e-02 -0.322663e-02 -0.322663e-02
 -0.281076e-02 -0.281076e-02 -0.281076e-02 -0.281076e-02
 -0.246287e-02 -0.246287e-02 -0.246287e-02 -0.246287e-02
 -0.216979e-02 -0.216979e-02 -0.216979e-02 -0.216979e-02
 -0.192127e-02 -0.192127e-02 -0.192127e-02 -0.192127e-02
 -0.170925e-02 -0.170925e-02 -0.170925e-02 -0.170925e-02
 -0.152731e-02 -0.152731e-02 -0.152731e-02 -0.152731e-02
 -0.137037e-02 -0.137037e-02 -0.137037e-02 -0.137037e-02
 -0.123430e-02 -0.123430e-02 -0.123430e-02 -0.123430e-02
 -0.111576e-02 -0.111576e-02 -0.111576e-02 -0.111576e-02
 -0.101204e-02 -0.101204e-02 -0.101204e-02 -0.101204e-02
 -0.920901e-03 -0.920901e-03 -0.920901e-03 -0.920901e-03
 -0.840499e-03 -0.840499e-03 -0.840499e-03 -0.840499e-03
 -0.769301e-03 -0.769301e-03 -0.769301e-03 -0.769301e-03
 -0.706028e-03 -0.706028e-03 -0.706028e-03 -0.706028e-03
 -0.649609e-03 -0.649609e-03 -0.649609e-03 -0.649609e-03
 -0.599138e-03 -0.599138e-03 -0.599138e-03 -0.599138e-03
 -0.553851e-03 -0.553851e-03 -0.553851e-03 -0.553851e-03
 -0.513097e-03 -0.513097e-03 -0.513097e-03 -0.513097e-03
 -0.476320e-03 -0.476320e-03 -0.476320e-03 -0.476320e-03
 -0.443044e-03 -0.443044e-03 -0.443044e-03 -0.443044e-03
 -0.412860e-03 -0.412860e-03 -0.412860e-03 -0.412860e-03
 -0.385415e-03 -0.385415e-03 -0.385415e-03 -0.385415e-03
 -0.360402e-03 -0.360402e-03 -0.360402e-03 -0.360402e-03
 -0.337555e-03 -0.337555e-03 -0.337555e-03 -0.337555e-03
 -0.316642e-03 -0.316642e-03 -0.316642e-03 -0.316642e-03
 -0.297462e-03 -0.297462e-03 -0.297462e-03 -0.297462e-03
 -0.279836e-03 -0.279836e-03 -0.279836e-03 -0.279836e-03
 -0.263609e-03 -0.263609e-03 -0.263609e-03 -0.263609e-03
 -0.248642e-03 -0.248642e-03 -0.248642e-03 -0.248642e-03
 -0.234813e-03 -0.234813e-03 -0.234813e-03 -0.234813e-03
 -0.222016e-03 -0.222016e-03 -0.222016e-03 -0.222016e-03
 -0.210154e-03 -0.210154e-03 -0.210154e-03 -0.210154e-03
 -0.199142e-03 -0.199142e-03 -0.199142e-03 -0.199142e-03
 -0.188905e-03 -0.188905e-03 -0.188905e-03 -0.188905e-03
 -0.179373e-03 -0.179373e-03 -0.179373e-03 -0.179373e-03
 -0.170487e-03 -0.170487e-03 -0.170487e-03 -0.170487e-03
 -0.162192e-03 -0.162192e-03 -0.162192e-03 -0.162192e-03
 -0.154438e-03 -0.154438e-03 -0.154438e-03 -0.154438e-03
 -0.147182e-03 -0.147182e-03 -0.147182e-03 -0.147182e-03
 -0.140384e-03 -0.140384e-03 -0.140384e-03 -0.140384e-03
 -0.134006e-03 -0.134006e-03 -0.134006e-03 -0.134006e-03
 -0.128017e-03 -0.128017e-03 -0.128017e-03 -0.128017e-03
 -0.122388e-03 -0.122388e-03 -0.122388e-03 -0.122388e-03
 -0.117090e-03 -0.117090e-03 -0.117090e-03 -0.117090e-03
 -0.112099e-03 -0.112099e-03 -0.112099e-03 -0.112099e-03
 -0.107394e-03 -0.107394e-03 -0.107394e-03 -0.107394e-03
 -0.102953e-03 -0.102953e-03 -0.102953e-03 -0.102953e-03
 -0.987579e-04 -0.987579e-04 -0.987579e-04 -0.987579e-04
 -0.947918e-04 -0.947918e-04 -0.947918e-04 -0.947918e-04
 -0.910389e-04 -0.910389e-04 -0.910389e-04 -0.910389e-04
 -0.874847e-04 -0.874847e-04 -0.874847e-04 -0.874847e-04
 -0.841161e-04 -0.841161e-04 -0.841161e-04 -0.841161e-04
 -0.809209e-04 -0.809209e-04 -0.809209e-04 -0.809209e-04
 -0.778879e-04 -0.778879e-04 -0.778879e-04 -0.778879e-04
 -0.750068e-04 -0.750068e-04 -0.750068e-04 -0.750068e-04
 -0.722679e-04 -0.722679e-04 -0.722679e-04 -0.722679e-04
 -0.696626e-04 -0.696626e-04 -0.696626e-04 -0.696626e-04
 -0.671826e-04 -0.671826e-04 -0.671826e-04 -0.671826e-04
 -0.648203e-04 -0.648203e-04 -0.648203e-04 -0.648203e-04
 -0.625688e-04 -0.625688e-04 -0.625688e-04 -0.625688e-04
 -0.604216e-04 -0.604216e-04 -0.604216e-04 -0.604216e-04
 -0.583725e-04 -0.583725e-04 -0.583725e-04 -0.583725e-04
 -0.564160e-04 -0.564160e-04 -0.564160e-04 -0.564160e-04
 -0.545467e-04 -0.545467e-04 -0.545467e-04 -0.545467e-04
 -0.527600e-04 -0.527600e-04 -0.527600e-04 -0.527600e-04
 -0.510510e-04 -0.510510e-04 -0.510510e-04 -0.510510e-04
 -0.494157e-04 -0.494157e-04 -0.494157e-04 -0.494157e-04
 -0.478501e-04 -0.478501e-04 -0.478501e-04 -0.478501e-04
 -0.463504e-04 -0.463504e-04 -0.463504e-04 -0.463504e-04
 -0.449131e-04 -0.449131e-04 -0.449131e-04 -0.449131e-04
 -0.435351e-04 -0.435351e-04 -0.435351e-04 -0.435351e-04
 -0.422132e-04 -0.422132e-04 -0.422132e-04 -0.422132e-04
 -0.409446e-04 -0.409446e-04 -0.409446e-04 -0.409446e-04
 -0.397266e-04 -0.397266e-04 -0.397266e-04 -0.397266e-04
 -0.385566e-04 -0.385566e-04 -0.385566e-04 -0.385566e-04
 -0.374324e-04 -0.374324e-04 -0.374324e-04 -0.374324e-04
 -0.363517e-04 -0.363517e-04 -0.363517e-04 -0.363517e-04
 -0.353123e-04 -0.353123e-04 -0.353123e-04 -0.353123e-04
 -0.343123e-04 -0.343123e-04 -0.343123e-04 -0.343123e-04
 -0.333499e-04 -0.333499e-04 -0.333499e-04 -0.333499e-04
 -0.324232e-04 -0.324232e-04 -0.324232e-04 -0.324232e-04
 -0.315306e-04 -0.315306e-04 -0.315306e-04 -0.315306e-04
 -0.306706e-04 -0.306706e-04 -0.306706e-04 -0.306706e-04
 -0.298417e-04 -0.298417e-04 -0.298417e-04 -0.298417e-04
 -0.290424e-04 -0.290424e-04 -0.290424e-04 -0.290424e-04
 -0.282715e-04 -0.282715e-04 -0.282715e-04 -0.282715e-04
 -0.275276e-04 -0.275276e-04 -0.275276e-04 -0.275276e-04
 -0.268097e-04 -0.268097e-04 -0.268097e-04 -0.268097e-04
 -0.261165e-04 -0.261165e-04 -0.261165e-04 -0.261165e-04
 -0.254471e-04 -0.254471e-04 -0.254471e-04 -0.254471e-04
 -0.248004e-04 -0.248004e-04 -0.248004e-04 -0.248004e-04
 -0.241754e-04 -0.241754e-04 -0.241754e-04 -0.241754e-04
 -0.235712e-04 -0.235712e-04 -0.235712e-04 -0.235712e-04
 -0.229870e-04 -0.229870e-04 -0.229870e-04 -0.229870e-04
 -0.224220e-04 -0.224220e-04 -0.224220e-04 -0.224220e-04
 -0.218753e-04 -0.218753e-04 -0.218753e-04 -0.218753e-04
 -0.213463e-04 -0.213463e-04 -0.213463e-04 -0.213463e-04
 -0.208341e-04 -0.208341e-04 -0.208341e-04 -0.208341e-04
 -0.203383e-04 -0.203383e-04 -0.203383e-04 -0.203383e-04
 -0.198580e-04 -0.198580e-04 -0.198580e-04 -0.198580e-04
 -0.193927e-04 -0.193927e-04 -0.193927e-04 -0.193927e-04
 -0.189418e-04 -0.189418e-04 -0.189418e-04 -0.189418e-04
