M_GeV T_GeV <g1>/T
1.000000000000000000e+02 1.873817422860383033e+02 8.221931761515907655e-03
1.000000000000000000e+02 1.917910261672488730e+02 8.209235466658528282e-03
1.000000000000000000e+02 1.963040650040270521e+02 8.202404188276543606e-03
1.000000000000000000e+02 2.009233002565045751e+02 8.203092443047715204e-03
1.000000000000000000e+02 2.056512308348651459e+02 8.214375884532986241e-03
1.000000000000000000e+02 2.104904144512019570e+02 8.205925054343747582e-03
1.000000000000000000e+02 2.154434690031882269e+02 8.216765156773267118e-03
1.000000000000000000e+02 2.205130739903045480e+02 8.223418705099988513e-03
1.000000000000000000e+02 2.257019719633919124e+02 8.233874291653708530e-03
1.000000000000000000e+02 2.310129700083157900e+02 8.244076979880185160e-03
1.000000000000000000e+02 2.364489412645407072e+02 8.257885835133123645e-03
1.000000000000000000e+02 2.420128264794381039e+02 8.267745314708687884e-03
1.000000000000000000e+02 2.477076355991711409e+02 8.286499101745958135e-03
1.000000000000000000e+02 2.535364493970111255e+02 8.296037588467006924e-03
1.000000000000000000e+02 2.595024211399737055e+02 8.305347891569628271e-03
1.000000000000000000e+02 2.656087782946686957e+02 8.326070364603503290e-03
1.000000000000000000e+02 2.718588242732940330e+02 8.335080250135799146e-03
1.000000000000000000e+02 2.782559402207126027e+02 8.356292633868831962e-03
1.000000000000000000e+02 2.848035868435802058e+02 8.365006224972840188e-03
1.000000000000000000e+02 2.915053062825175516e+02 8.373513044364873717e-03
1.000000000000000000e+02 2.983647240283340238e+02 8.394742467897380739e-03
1.000000000000000000e+02 3.053855508833415229e+02 8.402963990865069954e-03
1.000000000000000000e+02 3.125715849688235153e+02 8.422670187906175152e-03
1.000000000000000000e+02 3.199267137797384635e+02 8.430606167713124849e-03
1.000000000000000000e+02 3.274549162877728463e+02 8.448754813075144698e-03
1.000000000000000000e+02 3.351602650938841066e+02 8.456407010584627779e-03
1.000000000000000000e+02 3.430469286314919373e+02 8.463877858397878678e-03
1.000000000000000000e+02 3.511191734215130964e+02 8.480124757651506112e-03
1.000000000000000000e+02 3.593813663804625662e+02 8.487320189954513511e-03
1.000000000000000000e+02 3.678379771828634262e+02 8.501568131703675021e-03
1.000000000000000000e+02 3.764935806792467474e+02 8.508489918844416508e-03
1.000000000000000000e+02 3.853528593710527161e+02 8.515246466808434542e-03
1.000000000000000000e+02 3.944206059437656222e+02 8.526640608574494878e-03
1.000000000000000000e+02 4.037017258596553688e+02 8.533127491751659952e-03
1.000000000000000000e+02 4.132012400115334572e+02 8.542470690822029714e-03
1.000000000000000000e+02 4.229242874389498752e+02 8.548690614024127832e-03
1.000000000000000000e+02 4.328761281083056929e+02 8.554759953798613328e-03
1.000000000000000000e+02 4.430621457583877714e+02 8.562027026858938517e-03
1.000000000000000000e+02 4.534878508128581984e+02 8.567838431697144541e-03
1.000000000000000000e+02 4.641588833612777307e+02 8.573057119785848154e-03
1.000000000000000000e+02 4.750810162102798131e+02 8.578613760741128635e-03
1.000000000000000000e+02 4.862601580065353346e+02 8.584033341053664071e-03
1.000000000000000000e+02 4.977023564332108663e+02 8.587293010020643352e-03
1.000000000000000000e+02 5.094138014816380178e+02 8.592467258885778600e-03
1.000000000000000000e+02 5.214008287999683944e+02 8.594072598797367069e-03
1.000000000000000000e+02 5.336699231206307559e+02 8.599006838535311684e-03
1.000000000000000000e+02 5.462277217684342077e+02 8.603816598487823777e-03
1.000000000000000000e+02 5.590810182512223037e+02 8.603774780222688337e-03
1.000000000000000000e+02 5.722367659350220492e+02 8.608355078480737360e-03
1.000000000000000000e+02 5.857020818056666940e+02 8.606893550411890553e-03
1.000000000000000000e+02 5.994842503189408944e+02 8.611250496379410646e-03
1.000000000000000000e+02 6.135907273413175744e+02 8.615494722950728379e-03
1.000000000000000000e+02 6.280291441834252737e+02 8.612617944010178550e-03
1.000000000000000000e+02 6.428073117284319551e+02 8.616649729489602935e-03
1.000000000000000000e+02 6.579332246575681893e+02 8.612581054935661284e-03
1.000000000000000000e+02 6.734150657750820983e+02 8.616407019762021419e-03
1.000000000000000000e+02 6.892612104349694846e+02 8.620131284574079206e-03
1.000000000000000000e+02 7.054802310718645231e+02 8.614876953984320837e-03
1.000000000000000000e+02 7.220809018385464242e+02 8.618406438004447279e-03
1.000000000000000000e+02 7.390722033525775032e+02 8.612175473655394112e-03
1.000000000000000000e+02 7.564633275546290179e+02 8.615517065413169293e-03
1.000000000000000000e+02 7.742636826811269657e+02 8.618767283549251187e-03
1.000000000000000000e+02 7.924828983539168803e+02 8.611550774518025170e-03
1.000000000000000000e+02 8.111308307896872520e+02 8.614624026843093266e-03
1.000000000000000000e+02 8.302175681319744172e+02 8.606610399488647672e-03
1.000000000000000000e+02 8.497534359086438371e+02 8.609513611312267362e-03
1.000000000000000000e+02 8.697490026177833897e+02 8.612335107538367576e-03
1.000000000000000000e+02 8.902150854450383122e+02 8.603523082979886924e-03
1.000000000000000000e+02 9.111627561154896284e+02 8.606185162855438039e-03
1.000000000000000000e+02 9.326033468832199560e+02 8.596730311927243059e-03
1.000000000000000000e+02 9.545484566618337112e+02 8.599239769501760763e-03
1.000000000000000000e+02 9.770099572992256753e+02 8.601676511179439863e-03
1.000000000000000000e+02 1.000000000000000000e+03 8.591587558916077838e-03
1.000000000000000000e+02 1.000000000000000000e+03 8.591587558916077838e-03
1.000000000000000000e+02 1.097498765493055544e+03 8.587531460729139546e-03
1.000000000000000000e+02 1.204503540258781186e+03 8.568734470755276500e-03
1.000000000000000000e+02 1.321941148466028608e+03 8.548094788234582644e-03
1.000000000000000000e+02 1.450828778495938650e+03 8.540104289844386090e-03
1.000000000000000000e+02 1.592282793341090610e+03 8.517030402426793365e-03
1.000000000000000000e+02 1.747528400007682876e+03 8.507325209863698945e-03
1.000000000000000000e+02 1.917910261672486740e+03 8.482583077103991731e-03
1.000000000000000000e+02 2.104904144512019684e+03 8.457222763043554040e-03
1.000000000000000000e+02 2.310129700083157786e+03 8.445815934149917756e-03
1.000000000000000000e+02 2.535364493970108924e+03 8.419643874309185039e-03
1.000000000000000000e+02 2.782559402207123185e+03 8.407549624426136070e-03
1.000000000000000000e+02 3.053855508833412387e+03 8.380939472781380462e-03
1.000000000000000000e+02 3.351602650938840725e+03 8.354117646807948661e-03
1.000000000000000000e+02 3.678379771828630510e+03 8.341377728364372801e-03
1.000000000000000000e+02 4.037017258596553802e+03 8.314484027235625671e-03
1.000000000000000000e+02 4.430621457583877600e+03 8.287703668341714000e-03
1.000000000000000000e+02 4.862601580065348571e+03 8.274794498556222594e-03
1.000000000000000000e+02 5.336699231206307559e+03 8.248202760831817304e-03
1.000000000000000000e+02 5.857020818056661483e+03 8.235285560567042612e-03
1.000000000000000000e+02 6.428073117284318869e+03 8.208980299465628780e-03
1.000000000000000000e+02 7.054802310718638182e+03 8.182920472646742702e-03
1.000000000000000000e+02 7.742636826811270112e+03 8.170015464808505143e-03
1.000000000000000000e+02 8.497534359086437689e+03 8.143992829939151329e-03
1.000000000000000000e+02 9.326033468832189101e+03 8.131215071924312657e-03
1.000000000000000000e+02 1.023531021899026928e+04 8.105601230223854342e-03
1.000000000000000000e+02 1.123324032978026480e+04 8.080290608466751331e-03
1.000000000000000000e+02 1.232846739442065882e+04 8.067823134947764777e-03
1.000000000000000000e+02 1.353047774579807628e+04 8.042952821352058329e-03
1.000000000000000000e+02 1.484968262254463480e+04 8.030678400365554373e-03
1.000000000000000000e+02 1.629750834620643400e+04 8.006253732970878070e-03
1.000000000000000000e+02 1.788649529057435211e+04 7.982129441000150594e-03
1.000000000000000000e+02 1.963040650040268520e+04 7.970207200402205233e-03
1.000000000000000000e+02 2.154434690031882201e+04 7.946523271856751128e-03
1.000000000000000000e+02 2.364489412645406992e+04 7.934809491556091970e-03
1.000000000000000000e+02 2.595024211399731939e+04 7.911560735300486938e-03
1.000000000000000000e+02 2.848035868435799057e+04 7.888599680925114516e-03
1.000000000000000000e+02 3.125715849688235176e+04 7.877235831251333184e-03
1.000000000000000000e+02 3.430469286314912461e+04 7.854693182790513026e-03
1.000000000000000000e+02 3.764935806792470976e+04 7.832425358674323379e-03
1.000000000000000000e+02 4.132012400115334458e+04 7.821401539381461765e-03
1.000000000000000000e+02 4.534878508128582325e+04 7.799535629540290359e-03
1.000000000000000000e+02 4.977023564332113892e+04 7.788709774357228076e-03
1.000000000000000000e+02 5.462277217684336938e+04 7.767126239120562825e-03
1.000000000000000000e+02 5.994842503189409035e+04 7.745750121850745670e-03
1.000000000000000000e+02 6.579332246575682075e+04 7.735157947581090300e-03
1.000000000000000000e+02 7.220809018385456875e+04 7.714160781631496794e-03
1.000000000000000000e+02 7.924828983539169712e+04 7.703754969979479707e-03
1.000000000000000000e+02 8.697490026177834079e+04 7.683126062393386656e-03
1.000000000000000000e+02 9.545484566618327517e+04 7.662733905014885646e-03
1.000000000000000000e+02 1.047615752789664111e+05 7.652630215467489012e-03
1.000000000000000000e+02 1.149756995397735591e+05 7.632589201640929168e-03
1.000000000000000000e+02 1.261856883066018490e+05 7.622656770549803007e-03
1.000000000000000000e+02 1.384886371393871668e+05 7.602959133674131939e-03
1.000000000000000000e+02 1.519911082952933211e+05 7.583484230292741185e-03
1.000000000000000000e+02 1.668100537200059043e+05 7.573787026480605263e-03
1.000000000000000000e+02 1.830738280295369623e+05 7.554487558553004550e-03
1.000000000000000000e+02 2.009233002565045899e+05 7.544917177377435599e-03
1.000000000000000000e+02 2.205130739903045469e+05 7.525936087685876352e-03
1.000000000000000000e+02 2.420128264794383431e+05 7.507160468198316623e-03
1.000000000000000000e+02 2.656087782946684165e+05 7.497851998631461200e-03
1.000000000000000000e+02 2.915053062825175584e+05 7.479383073238695528e-03
1.000000000000000000e+02 3.199267137797384639e+05 7.461116063143140298e-03
1.000000000000000000e+02 3.511191734215127653e+05 7.452056786361183072e-03
1.000000000000000000e+02 3.853528593710527639e+05 7.434080914687944339e-03
1.000000000000000000e+02 4.229242874389498611e+05 7.425162207918964939e-03
1.000000000000000000e+02 4.641588833612772287e+05 7.407469471392675621e-03
1.000000000000000000e+02 5.094138014816375216e+05 7.389959534011573440e-03
1.000000000000000000e+02 5.590810182512222091e+05 7.381280029425622141e-03
1.000000000000000000e+02 6.135907273413175717e+05 7.363914325842916934e-03
1.000000000000000000e+02 6.734150657750827959e+05 7.355234845512297753e-03
1.000000000000000000e+02 7.390722033525775187e+05 7.338013010846596192e-03
1.000000000000000000e+02 8.111308307896872284e+05 7.320968221241494489e-03
1.000000000000000000e+02 8.902150854450393235e+05 7.312508698584040991e-03
1.000000000000000000e+02 9.770099572992246831e+05 7.295723572184192006e-03
1.000000000000000000e+02 1.072267222010323079e+06 7.287392633653394687e-03
1.000000000000000000e+02 1.176811952434999170e+06 7.270858943998731450e-03
1.000000000000000000e+02 1.291549665014882572e+06 7.254489883936308947e-03
1.000000000000000000e+02 1.417474162926804740e+06 7.246364832405929705e-03
1.000000000000000000e+02 1.555676143930472201e+06 7.230238979115921963e-03
1.000000000000000000e+02 1.707352647470688680e+06 7.222236679681188001e-03
1.000000000000000000e+02 1.873817422860383056e+06 7.206345489404052292e-03
1.000000000000000000e+02 2.056512308348651510e+06 7.190607681531397191e-03
1.000000000000000000e+02 2.257019719633921515e+06 7.182798414182924723e-03
1.000000000000000000e+02 2.477076355991709046e+06 7.167286613976362949e-03
1.000000000000000000e+02 2.718588242732940242e+06 7.159588588337093169e-03
1.000000000000000000e+02 2.983647240283340216e+06 7.144300991145355155e-03
1.000000000000000000e+02 3.274549162877731491e+06 7.129160831462529740e-03
1.000000000000000000e+02 3.593813663804625627e+06 7.121640561405964513e-03
1.000000000000000000e+02 3.944206059437655844e+06 7.106708286029876642e-03
1.000000000000000000e+02 4.328761281083061360e+06 7.091916518653355699e-03
1.000000000000000000e+02 4.750810162102793343e+06 7.084575235171981789e-03
1.000000000000000000e+02 5.214008287999683991e+06 7.069984992612459752e-03
1.000000000000000000e+02 5.722367659350220114e+06 7.062744618039596203e-03
1.000000000000000000e+02 6.280291441834246740e+06 7.048354758340340774e-03
1.000000000000000000e+02 6.892612104349695146e+06 7.034095948008522135e-03
1.000000000000000000e+02 7.564633275546290912e+06 7.027019352024216001e-03
1.000000000000000000e+02 8.302175681319751777e+06 7.012954920529734966e-03
1.000000000000000000e+02 9.111627561154887080e+06 7.005971180060368252e-03
1.000000000000000000e+02 1.000000000000000000e+07 6.992091673873736951e-03
1.400000000000000000e+02 1.000000000000000000e+02 1.706335453034143676e-02
1.400000000000000000e+02 1.023531021899025859e+02 1.672112283257826126e-02
1.400000000000000000e+02 1.047615752789664043e+02 1.644539924766917280e-02
1.400000000000000000e+02 1.072267222010323167e+02 1.612248219763342399e-02
1.400000000000000000e+02 1.097498765493055686e+02 1.581797292816883305e-02
1.400000000000000000e+02 1.123324032978026565e+02 1.554405006939469855e-02
1.400000000000000000e+02 1.149756995397735579e+02 1.530577303488942810e-02
1.400000000000000000e+02 1.176811952434997863e+02 1.510059273795120310e-02
1.400000000000000000e+02 1.204503540258782408e+02 1.493872746441916866e-02
1.400000000000000000e+02 1.232846739442065882e+02 1.480472275686504913e-02
1.400000000000000000e+02 1.261856883066019748e+02 1.470528771721646075e-02
1.400000000000000000e+02 1.291549665014883885e+02 1.461920819296183907e-02
1.400000000000000000e+02 1.321941148466028721e+02 1.456855935143363569e-02
1.400000000000000000e+02 1.353047774579807481e+02 1.455462079377310355e-02
1.400000000000000000e+02 1.384886371393873219e+02 1.459078038477413207e-02
1.400000000000000000e+02 1.417474162926804695e+02 1.463407985888078890e-02
1.400000000000000000e+02 1.450828778495940128e+02 1.481331923880072586e-02
1.400000000000000000e+02 1.484968262254465117e+02 1.516637245085777040e-02
1.400000000000000000e+02 1.519911082952933157e+02 1.505526867834151850e-02
1.400000000000000000e+02 1.555676143930472222e+02 1.471008995253252939e-02
1.400000000000000000e+02 1.592282793341092315e+02 1.434647488181743646e-02
1.400000000000000000e+02 1.629750834620643332e+02 9.098766162201704644e-03
1.400000000000000000e+02 1.668100537200059250e+02 8.881724440329774942e-03
1.400000000000000000e+02 1.707352647470690385e+02 8.719936244750601043e-03
1.400000000000000000e+02 1.747528400007682876e+02 8.565570383615415256e-03
1.400000000000000000e+02 1.788649529057435075e+02 8.437113335551735260e-03
1.400000000000000000e+02 1.830738280295367701e+02 8.331053681976521852e-03
1.400000000000000000e+02 1.873817422860383033e+02 8.251353433107391430e-03
1.400000000000000000e+02 1.917910261672488730e+02 8.179778491996058873e-03
1.400000000000000000e+02 1.963040650040270521e+02 8.124013954696593723e-03
1.400000000000000000e+02 2.009233002565045751e+02 8.085622416507710908e-03
1.400000000000000000e+02 2.056512308348651459e+02 8.067745688819565053e-03
1.400000000000000000e+02 2.104904144512019570e+02 8.038106594560516863e-03
1.400000000000000000e+02 2.154434690031882269e+02 8.038146045209412088e-03
1.400000000000000000e+02 2.205130739903045480e+02 8.040696552004207923e-03
1.400000000000000000e+02 2.257019719633919124e+02 8.055139346803935618e-03
1.400000000000000000e+02 2.310129700083157900e+02 8.069562676320266026e-03
1.400000000000000000e+02 2.364489412645407072e+02 8.085373072590456081e-03
1.400000000000000000e+02 2.420128264794381039e+02 8.099283180717521333e-03
1.400000000000000000e+02 2.477076355991711409e+02 8.119808327188112601e-03
1.400000000000000000e+02 2.535364493970111255e+02 8.133237847291875308e-03
1.400000000000000000e+02 2.595024211399737055e+02 8.146359681307276807e-03
1.400000000000000000e+02 2.656087782946686957e+02 8.168702192965089995e-03
1.400000000000000000e+02 2.718588242732940330e+02 8.181376307416950155e-03
1.400000000000000000e+02 2.782559402207126027e+02 8.204230306770280909e-03
1.400000000000000000e+02 2.848035868435802058e+02 8.216469531049253733e-03
1.400000000000000000e+02 2.915053062825175516e+02 8.228429980679585060e-03
1.400000000000000000e+02 2.983647240283340238e+02 8.251274464621500410e-03
1.400000000000000000e+02 3.053855508833415229e+02 8.262821441519590041e-03
1.400000000000000000e+02 3.125715849688235153e+02 8.284227775410331340e-03
1.400000000000000000e+02 3.199267137797384635e+02 8.295367293265656222e-03
1.400000000000000000e+02 3.274549162877728463e+02 8.315274659266515614e-03
1.400000000000000000e+02 3.351602650938841066e+02 8.326013622577604217e-03
1.400000000000000000e+02 3.430469286314919373e+02 8.336508779380276749e-03
1.400000000000000000e+02 3.511191734215130964e+02 8.354520330798177741e-03
1.400000000000000000e+02 3.593813663804625662e+02 8.364630400410669533e-03
1.400000000000000000e+02 3.678379771828634262e+02 8.380697703109007968e-03
1.400000000000000000e+02 3.764935806792467474e+02 8.390428499079227720e-03
1.400000000000000000e+02 3.853528593710527161e+02 8.399937601632793613e-03
1.400000000000000000e+02 3.944206059437656222e+02 8.413208821073936416e-03
1.400000000000000000e+02 4.037017258596553688e+02 8.422349050332331166e-03
1.400000000000000000e+02 4.132012400115334572e+02 8.433606496580672157e-03
1.400000000000000000e+02 4.229242874389498752e+02 8.442383771947540097e-03
1.400000000000000000e+02 4.328761281083056929e+02 8.450959354776216292e-03
1.400000000000000000e+02 4.430621457583877714e+02 8.460121578649284005e-03
1.400000000000000000e+02 4.534878508128581984e+02 8.468348171524402862e-03
1.400000000000000000e+02 4.641588833612777307e+02 8.475488382590023670e-03
1.400000000000000000e+02 4.750810162102798131e+02 8.483371836914799582e-03
1.400000000000000000e+02 4.862601580065353346e+02 8.491071849687682402e-03
1.400000000000000000e+02 4.977023564332108663e+02 8.496221249860330324e-03
1.400000000000000000e+02 5.094138014816380178e+02 8.503591765089241541e-03
1.400000000000000000e+02 5.214008287999683944e+02 8.507078369711026933e-03
1.400000000000000000e+02 5.336699231206307559e+02 8.514126938646428278e-03
1.400000000000000000e+02 5.462277217684342077e+02 8.521008795563467589e-03
1.400000000000000000e+02 5.590810182512223037e+02 8.522793677446146784e-03
1.400000000000000000e+02 5.722367659350220492e+02 8.529367792756713945e-03
1.400000000000000000e+02 5.857020818056666940e+02 8.529708949799931841e-03
1.400000000000000000e+02 5.994842503189408944e+02 8.535983410108720013e-03
1.400000000000000000e+02 6.135907273413175744e+02 8.542106562152694885e-03
1.400000000000000000e+02 6.280291441834252737e+02 8.540966186720518050e-03
1.400000000000000000e+02 6.428073117284319551e+02 8.546803849523030433e-03
1.400000000000000000e+02 6.579332246575681893e+02 8.544435982208588298e-03
1.400000000000000000e+02 6.734150657750820983e+02 8.549996587792443870e-03
1.400000000000000000e+02 6.892612104349694846e+02 8.555420110756852686e-03
1.400000000000000000e+02 7.054802310718645231e+02 8.551792166736455272e-03
1.400000000000000000e+02 7.220809018385464242e+02 8.556952627670118619e-03
1.400000000000000000e+02 7.390722033525775032e+02 8.552304410581244506e-03
1.400000000000000000e+02 7.564633275546290179e+02 8.557210400861447325e-03
1.400000000000000000e+02 7.742636826811269657e+02 8.561992478254261754e-03
1.400000000000000000e+02 7.924828983539168803e+02 8.556279728143508997e-03
1.400000000000000000e+02 8.111308307896872520e+02 8.560821008025926854e-03
1.400000000000000000e+02 8.302175681319744172e+02 8.554262772548637886e-03
1.400000000000000000e+02 8.497534359086438371e+02 8.558571821814365752e-03
1.400000000000000000e+02 8.697490026177833897e+02 8.562769171097417073e-03
1.400000000000000000e+02 8.902150854450383122e+02 8.555331788116592173e-03
1.400000000000000000e+02 9.111627561154896284e+02 8.559310135402502240e-03
1.400000000000000000e+02 9.326033468832199560e+02 8.551179266190965869e-03
1.400000000000000000e+02 9.545484566618337112e+02 8.554947016142143423e-03
1.400000000000000000e+02 9.770099572992256753e+02 8.558614400533615801e-03
1.400000000000000000e+02 1.000000000000000000e+03 8.549769098423408778e-03
1.400000000000000000e+02 1.000000000000000000e+03 8.549769098423408778e-03
1.400000000000000000e+02 1.097498765493055544e+03 8.550298320830884008e-03
1.400000000000000000e+02 1.204503540258781186e+03 8.535721071651826419e-03
1.400000000000000000e+02 1.321941148466028608e+03 8.518912281076596038e-03
1.400000000000000000e+02 1.450828778495938650e+03 8.514344287334768904e-03
1.400000000000000000e+02 1.592282793341090610e+03 8.494390656102863979e-03
1.400000000000000000e+02 1.747528400007682876e+03 8.487453009811730259e-03
1.400000000000000000e+02 1.917910261672486740e+03 8.465214880480905618e-03
1.400000000000000000e+02 2.104904144512019684e+03 8.442083917748446215e-03
1.400000000000000000e+02 2.310129700083157786e+03 8.432636182362984387e-03
1.400000000000000000e+02 2.535364493970108924e+03 8.408215832876700033e-03
1.400000000000000000e+02 2.782559402207123185e+03 8.397652831137551385e-03
1.400000000000000000e+02 3.053855508833412387e+03 8.372400950671661513e-03
1.400000000000000000e+02 3.351602650938840725e+03 8.346769833292730367e-03
1.400000000000000000e+02 3.678379771828630510e+03 8.335062480018659223e-03
1.400000000000000000e+02 4.037017258596553802e+03 8.309074858585650120e-03
1.400000000000000000e+02 4.430621457583877600e+03 8.283080830180969065e-03
1.400000000000000000e+02 4.862601580065348571e+03 8.270848886788813303e-03
1.400000000000000000e+02 5.336699231206307559e+03 8.244845155456826877e-03
1.400000000000000000e+02 5.857020818056661483e+03 8.232432302408217856e-03
1.400000000000000000e+02 6.428073117284318869e+03 8.206562106137920212e-03
1.400000000000000000e+02 7.054802310718638182e+03 8.180874938447282863e-03
1.400000000000000000e+02 7.742636826811270112e+03 8.168287782804319400e-03
1.400000000000000000e+02 8.497534359086437689e+03 8.142537204128557846e-03
1.400000000000000000e+02 9.326033468832189101e+03 8.129990006391869806e-03
1.400000000000000000e+02 1.023531021899026928e+04 8.104572393966787136e-03
1.400000000000000000e+02 1.123324032978026480e+04 8.079427763132628407e-03
1.400000000000000000e+02 1.232846739442065882e+04 8.067100150055317789e-03
1.400000000000000000e+02 1.353047774579807628e+04 8.042348015037123835e-03
1.400000000000000000e+02 1.484968262254463480e+04 8.030172819858136593e-03
1.400000000000000000e+02 1.629750834620643400e+04 8.005831650396096066e-03
1.400000000000000000e+02 1.788649529057435211e+04 7.981777362364411710e-03
1.400000000000000000e+02 1.963040650040268520e+04 7.969913648470092205e-03
1.400000000000000000e+02 2.154434690031882201e+04 7.946278748057316807e-03
1.400000000000000000e+02 2.364489412645406992e+04 7.934605869472217271e-03
1.400000000000000000e+02 2.595024211399731939e+04 7.911391292359109401e-03
1.400000000000000000e+02 2.848035868435799057e+04 7.888458741944569252e-03
1.400000000000000000e+02 3.125715849688235176e+04 7.877118617175266416e-03
1.400000000000000000e+02 3.430469286314912461e+04 7.854595746872758757e-03
1.400000000000000000e+02 3.764935806792470976e+04 7.832344385164344627e-03
1.400000000000000000e+02 4.132012400115334458e+04 7.821334249824849275e-03
1.400000000000000000e+02 4.534878508128582325e+04 7.799479731195552677e-03
1.400000000000000000e+02 4.977023564332113892e+04 7.788663337275536849e-03
1.400000000000000000e+02 5.462277217684336938e+04 7.767087679425995275e-03
1.400000000000000000e+02 5.994842503189409035e+04 7.745718107889012355e-03
1.400000000000000000e+02 6.579332246575682075e+04 7.735131364236381632e-03
1.400000000000000000e+02 7.220809018385456875e+04 7.714138714521793019e-03
1.400000000000000000e+02 7.924828983539169712e+04 7.703736648685443125e-03
1.400000000000000000e+02 8.697490026177834079e+04 7.683110855683219532e-03
1.400000000000000000e+02 9.545484566618327517e+04 7.662721283818665560e-03
1.400000000000000000e+02 1.047615752789664111e+05 7.652619737856503589e-03
1.400000000000000000e+02 1.149756995397735591e+05 7.632580506027271221e-03
1.400000000000000000e+02 1.261856883066018490e+05 7.622649552119943085e-03
1.400000000000000000e+02 1.384886371393871668e+05 7.602953143173120029e-03
1.400000000000000000e+02 1.519911082952933211e+05 7.583479258956227730e-03
1.400000000000000000e+02 1.668100537200059043e+05 7.573782900139468428e-03
1.400000000000000000e+02 1.830738280295369623e+05 7.554484135064543950e-03
1.400000000000000000e+02 2.009233002565045899e+05 7.544914336015498199e-03
1.400000000000000000e+02 2.205130739903045469e+05 7.525933730322479850e-03
1.400000000000000000e+02 2.420128264794383431e+05 7.507158512389382546e-03
1.400000000000000000e+02 2.656087782946684165e+05 7.497850375397597904e-03
1.400000000000000000e+02 2.915053062825175584e+05 7.479381726511672226e-03
1.400000000000000000e+02 3.199267137797384639e+05 7.461114945812950990e-03
1.400000000000000000e+02 3.511191734215127653e+05 7.452055859039794991e-03
1.400000000000000000e+02 3.853528593710527639e+05 7.434080145319428394e-03
1.400000000000000000e+02 4.229242874389498611e+05 7.425161569381715822e-03
1.400000000000000000e+02 4.641588833612772287e+05 7.407468941621203271e-03
1.400000000000000000e+02 5.094138014816375216e+05 7.389959094472628269e-03
1.400000000000000000e+02 5.590810182512222091e+05 7.381279664630850494e-03
1.400000000000000000e+02 6.135907273413175717e+05 7.363914023261244543e-03
1.400000000000000000e+02 6.734150657750827959e+05 7.355234594449762409e-03
1.400000000000000000e+02 7.390722033525775187e+05 7.338012802654569205e-03
1.400000000000000000e+02 8.111308307896872284e+05 7.320968048597601384e-03
1.400000000000000000e+02 8.902150854450393235e+05 7.312508555334757895e-03
1.400000000000000000e+02 9.770099572992246831e+05 7.295723453391956409e-03
1.400000000000000000e+02 1.072267222010323079e+06 7.287392535085640902e-03
1.400000000000000000e+02 1.176811952434999170e+06 7.270858862258324472e-03
1.400000000000000000e+02 1.291549665014882572e+06 7.254489816149302037e-03
1.400000000000000000e+02 1.417474162926804740e+06 7.246364776159003318e-03
1.400000000000000000e+02 1.555676143930472201e+06 7.230238932469851276e-03
1.400000000000000000e+02 1.707352647470688680e+06 7.222236640975938059e-03
1.400000000000000000e+02 1.873817422860383056e+06 7.206345457304873942e-03
1.400000000000000000e+02 2.056512308348651510e+06 7.190607654910536294e-03
1.400000000000000000e+02 2.257019719633921515e+06 7.182798392093576144e-03
1.400000000000000000e+02 2.477076355991709046e+06 7.167286595656623127e-03
1.400000000000000000e+02 2.718588242732940242e+06 7.159588573135662777e-03
1.400000000000000000e+02 2.983647240283340216e+06 7.144300978537819480e-03
1.400000000000000000e+02 3.274549162877731491e+06 7.129160821006276690e-03
1.400000000000000000e+02 3.593813663804625627e+06 7.121640552729420655e-03
1.400000000000000000e+02 3.944206059437655844e+06 7.106708278833702430e-03
1.400000000000000000e+02 4.328761281083061360e+06 7.091916512684964119e-03
1.400000000000000000e+02 4.750810162102793343e+06 7.084575230219357540e-03
1.400000000000000000e+02 5.214008287999683991e+06 7.069984988504744716e-03
1.400000000000000000e+02 5.722367659350220114e+06 7.062744614630973861e-03
1.400000000000000000e+02 6.280291441834246740e+06 7.048354755513177791e-03
1.400000000000000000e+02 6.892612104349695146e+06 7.034095945663614881e-03
1.400000000000000000e+02 7.564633275546290912e+06 7.027019350078358463e-03
1.400000000000000000e+02 8.302175681319751777e+06 7.012954918915779469e-03
1.400000000000000000e+02 9.111627561154887080e+06 7.005971178721056777e-03
1.400000000000000000e+02 1.000000000000000000e+07 6.992091672762847793e-03
2.000000000000000000e+02 1.000000000000000000e+02 2.439815421057319259e-02
2.000000000000000000e+02 1.023531021899025859e+02 2.385613749177771178e-02
2.000000000000000000e+02 1.047615752789664043e+02 2.337877898749459241e-02
2.000000000000000000e+02 1.072267222010323167e+02 2.286942877250624021e-02
2.000000000000000000e+02 1.097498765493055686e+02 2.238359138692908382e-02
2.000000000000000000e+02 1.123324032978026565e+02 2.193119860042032354e-02
2.000000000000000000e+02 1.149756995397735579e+02 2.151619392349364904e-02
2.000000000000000000e+02 1.176811952434997863e+02 2.113646183529379469e-02
2.000000000000000000e+02 1.204503540258782408e+02 2.080064739706575030e-02
2.000000000000000000e+02 1.232846739442065882e+02 2.049614020559289637e-02
2.000000000000000000e+02 1.261856883066019748e+02 2.022854173828649710e-02
2.000000000000000000e+02 1.291549665014883885e+02 1.997795038845134527e-02
2.000000000000000000e+02 1.321941148466028721e+02 1.976574439608164493e-02
2.000000000000000000e+02 1.353047774579807481e+02 1.959170539317428225e-02
2.000000000000000000e+02 1.384886371393873219e+02 1.946755508838624027e-02
