M_GeV T_GeV <S1>/T
1.400000000000000000e+02 4.750810162102798131e+02 1.036832392454826784e-03
1.400000000000000000e+02 4.862601580065353346e+02 1.002126212590941697e-03
1.400000000000000000e+02 4.977023564332108663e+02 9.698407816830898094e-04
1.400000000000000000e+02 5.094138014816380178e+02 9.370340093098096512e-04
1.400000000000000000e+02 5.214008287999683944e+02 9.062317928671583932e-04
1.400000000000000000e+02 5.336699231206307559e+02 8.752657049968239024e-04
1.400000000000000000e+02 5.462277217684342077e+02 8.452203879210358310e-04
1.400000000000000000e+02 5.590810182512223037e+02 8.167466929728614154e-04
1.400000000000000000e+02 5.722367659350220492e+02 7.884389975346212326e-04
1.400000000000000000e+02 5.857020818056666940e+02 7.614487871579169375e-04
1.400000000000000000e+02 5.994842503189408944e+02 7.348114101831928948e-04
1.400000000000000000e+02 6.135907273413175744e+02 7.089949717873772483e-04
1.400000000000000000e+02 6.280291441834252737e+02 6.843928627057789147e-04
1.400000000000000000e+02 6.428073117284319551e+02 6.601341751950883007e-04
1.400000000000000000e+02 6.579332246575681893e+02 6.368579340603495792e-04
1.400000000000000000e+02 6.734150657750820983e+02 6.140897751977978346e-04
1.400000000000000000e+02 6.892612104349694846e+02 5.920465560791445805e-04
1.400000000000000000e+02 7.054802310718645231e+02 5.709267910889115295e-04
1.400000000000000000e+02 7.220809018385464242e+02 5.502645898179125711e-04
1.400000000000000000e+02 7.390722033525775032e+02 5.304207851776623428e-04
1.400000000000000000e+02 7.564633275546290179e+02 5.110721366727265236e-04
1.400000000000000000e+02 7.742636826811269657e+02 4.923581714889813587e-04
1.400000000000000000e+02 7.924828983539168803e+02 4.743736952480363269e-04
1.400000000000000000e+02 8.111308307896872520e+02 4.568713828228008816e-04
1.400000000000000000e+02 8.302175681319744172e+02 4.400147694228251144e-04
1.400000000000000000e+02 8.497534359086438371e+02 4.236604873471960927e-04
1.400000000000000000e+02 8.697490026177833897e+02 4.078575538004160835e-04
1.400000000000000000e+02 8.902150854450383122e+02 3.927207812347782516e-04
1.400000000000000000e+02 9.111627561154896284e+02 3.779685902704414766e-04
1.400000000000000000e+02 9.326033468832199560e+02 3.638201002666054530e-04
1.400000000000000000e+02 9.545484566618337112e+02 3.500599714964640081e-04
1.400000000000000000e+02 9.770099572992256753e+02 3.367755706037613844e-04
1.400000000000000000e+02 1.000000000000000000e+03 3.240077100678875888e-04
1.400000000000000000e+02 1.000000000000000000e+03 3.240077100678875888e-04
1.400000000000000000e+02 1.097498765493055544e+03 2.770787302705707863e-04
1.400000000000000000e+02 1.204503540258781186e+03 2.365660492025561576e-04
1.400000000000000000e+02 1.321941148466028608e+03 2.016207546835547821e-04
1.400000000000000000e+02 1.450828778495938650e+03 1.714494606128626620e-04
1.400000000000000000e+02 1.592282793341090610e+03 1.456355782340516207e-04
1.400000000000000000e+02 1.747528400007682876e+03 1.234499743147389993e-04
1.400000000000000000e+02 1.917910261672486740e+03 1.045179032426611014e-04
1.400000000000000000e+02 2.104904144512019684e+03 8.841995809725776184e-05
1.400000000000000000e+02 2.310129700083157786e+03 7.458593783864194218e-05
1.400000000000000000e+02 2.535364493970108924e+03 6.291098509889604348e-05
1.400000000000000000e+02 2.782559402207123185e+03 5.294959911240538797e-05
1.400000000000000000e+02 3.053855508833412387e+03 4.456902845437490333e-05
1.400000000000000000e+02 3.351602650938840725e+03 3.747810367023471909e-05
1.400000000000000000e+02 3.678379771828630510e+03 3.142063518018651120e-05
1.400000000000000000e+02 4.037017258596553802e+03 2.640611816874219076e-05
1.400000000000000000e+02 4.430621457583877600e+03 2.211495363388961400e-05
1.400000000000000000e+02 4.862601580065348571e+03 1.850499103501091958e-05
1.400000000000000000e+02 5.336699231206307559e+03 1.549362643347660325e-05
1.400000000000000000e+02 5.857020818056661483e+03 1.293463651591045476e-05
1.400000000000000000e+02 6.428073117284318869e+03 1.081206855244212542e-05
1.400000000000000000e+02 7.054802310718638182e+03 9.033959840980351102e-06
1.400000000000000000e+02 7.742636826811270112e+03 7.532800654615880353e-06
1.400000000000000000e+02 8.497534359086437689e+03 6.286899914749244059e-06
1.400000000000000000e+02 9.326033468832189101e+03 5.240126297035483077e-06
1.400000000000000000e+02 1.023531021899026928e+04 4.367901545197154677e-06
1.400000000000000000e+02 1.123324032978026480e+04 3.642024487473156438e-06
1.400000000000000000e+02 1.232846739442065882e+04 3.033058038662928913e-06
1.400000000000000000e+02 1.353047774579807628e+04 2.525888533404747117e-06
1.400000000000000000e+02 1.484968262254463480e+04 2.100993963359407618e-06
1.400000000000000000e+02 1.629750834620643400e+04 1.749719976329175631e-06
1.400000000000000000e+02 1.788649529057435211e+04 1.457136742597829578e-06
1.400000000000000000e+02 1.963040650040268520e+04 1.211493815722071102e-06
1.400000000000000000e+02 2.154434690031882201e+04 1.008067483605816838e-06
1.400000000000000000e+02 2.364489412645406992e+04 8.382614540468118287e-07
1.400000000000000000e+02 2.595024211399731939e+04 6.972895318685586071e-07
1.400000000000000000e+02 2.848035868435799057e+04 5.800755244663105960e-07
1.400000000000000000e+02 3.125715849688235176e+04 4.821171628628537299e-07
1.400000000000000000e+02 3.430469286314912461e+04 4.010270722360415644e-07
1.400000000000000000e+02 3.764935806792470976e+04 3.335213504228896278e-07
1.400000000000000000e+02 4.132012400115334458e+04 2.771454360828292123e-07
1.400000000000000000e+02 4.534878508128582325e+04 2.304191176837659382e-07
1.400000000000000000e+02 4.977023564332113892e+04 1.914839887045687342e-07
1.400000000000000000e+02 5.462277217684336938e+04 1.592004989029361981e-07
1.400000000000000000e+02 5.994842503189409035e+04 1.323729323302110647e-07
1.400000000000000000e+02 6.579332246575682075e+04 1.099849193751919329e-07
1.400000000000000000e+02 7.220809018385456875e+04 9.144277851250037742e-08
1.400000000000000000e+02 7.924828983539169712e+04 7.597721653190774157e-08
1.400000000000000000e+02 8.697490026177834079e+04 6.316156526220840955e-08
1.400000000000000000e+02 9.545484566618327517e+04 5.250877763465729847e-08
1.400000000000000000e+02 1.047615752789664111e+05 4.362471184379743267e-08
1.400000000000000000e+02 1.149756995397735591e+05 3.626619891896295093e-08
1.400000000000000000e+02 1.261856883066018490e+05 3.012913525930931455e-08
1.400000000000000000e+02 1.384886371393871668e+05 2.504617592111951210e-08
1.400000000000000000e+02 1.519911082952933211e+05 2.082161932634270035e-08
1.400000000000000000e+02 1.668100537200059043e+05 1.729747546566037476e-08
1.400000000000000000e+02 1.830738280295369623e+05 1.437901080263731091e-08
1.400000000000000000e+02 2.009233002565045899e+05 1.194559912979922242e-08
1.400000000000000000e+02 2.205130739903045469e+05 9.929805748296006645e-09
1.400000000000000000e+02 2.420128264794383431e+05 8.253995244608368907e-09
1.400000000000000000e+02 2.656087782946684165e+05 6.856747818231569879e-09
1.400000000000000000e+02 2.915053062825175584e+05 5.699785554823228164e-09
1.400000000000000000e+02 3.199267137797384639e+05 4.737731564529769513e-09
1.400000000000000000e+02 3.511191734215127653e+05 3.935780332010165781e-09
1.400000000000000000e+02 3.853528593710527639e+05 3.271550493969630092e-09
1.400000000000000000e+02 4.229242874389498611e+05 2.717788229791584973e-09
1.400000000000000000e+02 4.641588833612772287e+05 2.258971474361827843e-09
1.400000000000000000e+02 5.094138014816375216e+05 1.877622767868271302e-09
1.400000000000000000e+02 5.590810182512222091e+05 1.559739221013216916e-09
1.400000000000000000e+02 6.135907273413175717e+05 1.296449122031600473e-09
1.400000000000000000e+02 6.734150657750827959e+05 1.076945661765961321e-09
1.400000000000000000e+02 7.390722033525775187e+05 8.951259733063674950e-10
1.400000000000000000e+02 8.111308307896872284e+05 7.440004607519711768e-10
1.400000000000000000e+02 8.902150854450393235e+05 6.180379536198876712e-10
1.400000000000000000e+02 9.770099572992246831e+05 5.136901607129828497e-10
1.400000000000000000e+02 1.072267222010323079e+06 4.267203309155530970e-10
1.400000000000000000e+02 1.176811952434999170e+06 3.546703286889084909e-10
1.400000000000000000e+02 1.291549665014882572e+06 2.947893734000318763e-10
1.400000000000000000e+02 1.417474162926804740e+06 2.448773755247129504e-10
1.400000000000000000e+02 1.555676143930472201e+06 2.035325412772630383e-10
1.400000000000000000e+02 1.707352647470688680e+06 1.690706906019589918e-10
1.400000000000000000e+02 1.873817422860383056e+06 1.405193152552877330e-10
1.400000000000000000e+02 2.056512308348651510e+06 1.167885671212273752e-10
1.400000000000000000e+02 2.257019719633921515e+06 9.701275414894441228e-11
1.400000000000000000e+02 2.477076355991709046e+06 8.063063532683743427e-11
1.400000000000000000e+02 2.718588242732940242e+06 6.697682801248754699e-11
1.400000000000000000e+02 2.983647240283340216e+06 5.566639925061460241e-11
1.400000000000000000e+02 3.274549162877731491e+06 4.626509791641757347e-11
1.400000000000000000e+02 3.593813663804625627e+06 3.843116679604418147e-11
1.400000000000000000e+02 3.944206059437655844e+06 3.194090408272937686e-11
1.400000000000000000e+02 4.328761281083061360e+06 2.654649821057962973e-11
1.400000000000000000e+02 4.750810162102793343e+06 2.205117553298523650e-11
1.400000000000000000e+02 5.214008287999683991e+06 1.832681903755960457e-11
1.400000000000000000e+02 5.722367659350220114e+06 1.522324905477028278e-11
1.400000000000000000e+02 6.280291441834246740e+06 1.265206569897643808e-11
1.400000000000000000e+02 6.892612104349695146e+06 1.051513286811112545e-11
1.400000000000000000e+02 7.564633275546290912e+06 8.734498751519378190e-12
1.400000000000000000e+02 8.302175681319751777e+06 7.259157821363807222e-12
1.400000000000000000e+02 9.111627561154887080e+06 6.029848206611292311e-12
1.400000000000000000e+02 1.000000000000000000e+07 5.011360900305407642e-12
2.000000000000000000e+02 1.000000000000000000e+02 2.736874109665617463e-02
2.000000000000000000e+02 1.023531021899025859e+02 2.709548763268889229e-02
2.000000000000000000e+02 1.047615752789664043e+02 2.683069477960729060e-02
2.000000000000000000e+02 1.072267222010323167e+02 2.657275603492331370e-02
2.000000000000000000e+02 1.097498765493055686e+02 2.631989639171826781e-02
2.000000000000000000e+02 1.123324032978026565e+02 2.607014590311605359e-02
2.000000000000000000e+02 1.149756995397735579e+02 2.582131465948346236e-02
2.000000000000000000e+02 1.176811952434997863e+02 2.557096928258127677e-02
2.000000000000000000e+02 1.204503540258782408e+02 2.531638632717201839e-02
2.000000000000000000e+02 1.232846739442065882e+02 2.505450986891191723e-02
2.000000000000000000e+02 1.261856883066019748e+02 2.478201087425268428e-02
2.000000000000000000e+02 1.291549665014883885e+02 2.449475439999022897e-02
2.000000000000000000e+02 1.321941148466028721e+02 2.418833841433730425e-02
2.000000000000000000e+02 1.353047774579807481e+02 2.385714181206017095e-02
2.000000000000000000e+02 1.384886371393873219e+02 2.349434428131836824e-02
2.000000000000000000e+02 1.417474162926804695e+02 2.309171885242668892e-02
2.000000000000000000e+02 1.450828778495940128e+02 2.263823289306744757e-02
2.000000000000000000e+02 1.484968262254465117e+02 2.211911386198268242e-02
2.000000000000000000e+02 1.519911082952933157e+02 2.151178310134375243e-02
2.000000000000000000e+02 1.555676143930472222e+02 2.077366685063607860e-02
2.000000000000000000e+02 1.592282793341092315e+02 1.976013688709159916e-02
2.000000000000000000e+02 1.629750834620643332e+02 1.643877856607390067e-02
2.000000000000000000e+02 1.668100537200059250e+02 1.415644553518784904e-02
2.000000000000000000e+02 1.707352647470690385e+02 1.267488757877279285e-02
2.000000000000000000e+02 1.747528400007682876e+02 1.128476599971554861e-02
2.000000000000000000e+02 1.788649529057435075e+02 1.016415233971336776e-02
2.000000000000000000e+02 1.830738280295367701e+02 9.247688707793681739e-03
2.000000000000000000e+02 1.873817422860383033e+02 8.535129876879271257e-03
2.000000000000000000e+02 1.917910261672488730e+02 7.866587116791072878e-03
2.000000000000000000e+02 1.963040650040270521e+02 7.298777652868602278e-03
2.000000000000000000e+02 2.009233002565045751e+02 6.822179865259842338e-03
2.000000000000000000e+02 2.056512308348651459e+02 6.428181596188877606e-03
2.000000000000000000e+02 2.104904144512019570e+02 5.988965321663438680e-03
2.000000000000000000e+02 2.154434690031882269e+02 5.643427026273380512e-03
2.000000000000000000e+02 2.205130739903045480e+02 5.332025152341095253e-03
2.000000000000000000e+02 2.257019719633919124e+02 5.029349126604186135e-03
2.000000000000000000e+02 2.310129700083157900e+02 4.745964265640460235e-03
2.000000000000000000e+02 2.364489412645407072e+02 4.526616351797826780e-03
2.000000000000000000e+02 2.420128264794381039e+02 4.280974531288805375e-03
2.000000000000000000e+02 2.477076355991711409e+02 4.104029382948781550e-03
2.000000000000000000e+02 2.535364493970111255e+02 3.893027881969545866e-03
2.000000000000000000e+02 2.595024211399737055e+02 3.698584382471813321e-03
2.000000000000000000e+02 2.656087782946686957e+02 3.566441328731570666e-03
2.000000000000000000e+02 2.718588242732940330e+02 3.402841823136309746e-03
2.000000000000000000e+02 2.782559402207126027e+02 3.294120754781123227e-03
2.000000000000000000e+02 2.848035868435802058e+02 3.158771443634851399e-03
2.000000000000000000e+02 2.915053062825175516e+02 3.036925865298066921e-03
2.000000000000000000e+02 2.983647240283340238e+02 2.961467405304001477e-03
2.000000000000000000e+02 3.053855508833415229e+02 2.863646431690778250e-03
2.000000000000000000e+02 3.125715849688235153e+02 2.804330721124524521e-03
2.000000000000000000e+02 3.199267137797384635e+02 2.726678690954506025e-03
2.000000000000000000e+02 3.274549162877728463e+02 2.673360783321556116e-03
2.000000000000000000e+02 3.351602650938841066e+02 2.599697518952294971e-03
2.000000000000000000e+02 3.430469286314919373e+02 2.527540884204746308e-03
2.000000000000000000e+02 3.511191734215130964e+02 2.473298308051622915e-03
2.000000000000000000e+02 3.593813663804625662e+02 2.403601734373008152e-03
2.000000000000000000e+02 3.678379771828634262e+02 2.348181803544941489e-03
2.000000000000000000e+02 3.764935806792467474e+02 2.281010781521482927e-03
2.000000000000000000e+02 3.853528593710527161e+02 2.215312998338359127e-03
2.000000000000000000e+02 3.944206059437656222e+02 2.160707199468256141e-03
2.000000000000000000e+02 4.037017258596553688e+02 2.097560570565727960e-03
2.000000000000000000e+02 4.132012400115334572e+02 2.043336263494838125e-03
2.000000000000000000e+02 4.229242874389498752e+02 1.982764790225839333e-03
2.000000000000000000e+02 4.328761281083056929e+02 1.923611013748369614e-03
2.000000000000000000e+02 4.430621457583877714e+02 1.871411605957440166e-03
2.000000000000000000e+02 4.534878508128581984e+02 1.814813323204849792e-03
2.000000000000000000e+02 4.641588833612777307e+02 1.763869521370072272e-03
2.000000000000000000e+02 4.750810162102798131e+02 1.709814642198604663e-03
2.000000000000000000e+02 4.862601580065353346e+02 1.657101661184116372e-03
2.000000000000000000e+02 4.977023564332108663e+02 1.608828842275719954e-03
2.000000000000000000e+02 5.094138014816380178e+02 1.558599963154636914e-03
2.000000000000000000e+02 5.214008287999683944e+02 1.511988764639575532e-03
2.000000000000000000e+02 5.336699231206307559e+02 1.464206807374544188e-03
2.000000000000000000e+02 5.462277217684342077e+02 1.417675303843317445e-03
2.000000000000000000e+02 5.590810182512223037e+02 1.373963195479311304e-03
2.000000000000000000e+02 5.722367659350220492e+02 1.329790748137322240e-03
2.000000000000000000e+02 5.857020818056666940e+02 1.287941005734002812e-03
2.000000000000000000e+02 5.994842503189408944e+02 1.246067989150837635e-03
2.000000000000000000e+02 6.135907273413175744e+02 1.205343856246416864e-03
2.000000000000000000e+02 6.280291441834252737e+02 1.166702700533281487e-03
2.000000000000000000e+02 6.428073117284319551e+02 1.128164013580744678e-03
2.000000000000000000e+02 6.579332246575681893e+02 1.091290218680645175e-03
2.000000000000000000e+02 6.734150657750820983e+02 1.054867874862693922e-03
2.000000000000000000e+02 6.892612104349694846e+02 1.019488230709998016e-03
2.000000000000000000e+02 7.054802310718645231e+02 9.856364407308337936e-04
2.000000000000000000e+02 7.220809018385464242e+02 9.522513015035485688e-04
2.000000000000000000e+02 7.390722033525775032e+02 9.201837715985313609e-04
2.000000000000000000e+02 7.564633275546290179e+02 8.887170772531476949e-04
2.000000000000000000e+02 7.742636826811269657e+02 8.581864319545098527e-04
2.000000000000000000e+02 7.924828983539168803e+02 8.288173293680796069e-04
2.000000000000000000e+02 8.111308307896872520e+02 8.000831987606397185e-04
2.000000000000000000e+02 8.302175681319744172e+02 7.723551562281137390e-04
2.000000000000000000e+02 8.497534359086438371e+02 7.453402406421261693e-04
2.000000000000000000e+02 8.697490026177833897e+02 7.191574616559120656e-04
2.000000000000000000e+02 8.902150854450383122e+02 6.940145470925729180e-04
2.000000000000000000e+02 9.111627561154896284e+02 6.694275080205774279e-04
2.000000000000000000e+02 9.326033468832199560e+02 6.457707634126204918e-04
2.000000000000000000e+02 9.545484566618337112e+02 6.227039719842672200e-04
2.000000000000000000e+02 9.770099572992256753e+02 6.003706177687433056e-04
2.000000000000000000e+02 1.000000000000000000e+03 5.788280095452972597e-04
2.000000000000000000e+02 1.000000000000000000e+03 5.788280095452972597e-04
2.000000000000000000e+02 1.097498765493055544e+03 4.991397134450295146e-04
2.000000000000000000e+02 1.204503540258781186e+03 4.295586932223903216e-04
2.000000000000000000e+02 1.321941148466028608e+03 3.689083226114210157e-04
2.000000000000000000e+02 1.450828778495938650e+03 3.160430580119659547e-04
2.000000000000000000e+02 1.592282793341090610e+03 2.703468932827852826e-04
2.000000000000000000e+02 1.747528400007682876e+03 2.307343274575843672e-04
2.000000000000000000e+02 1.917910261672486740e+03 1.966051066959188700e-04
2.000000000000000000e+02 2.104904144512019684e+03 1.673457174975653263e-04
2.000000000000000000e+02 2.310129700083157786e+03 1.420049300625378537e-04
2.000000000000000000e+02 2.535364493970108924e+03 1.204408939979441064e-04
2.000000000000000000e+02 2.782559402207123185e+03 1.019153007258934900e-04
2.000000000000000000e+02 3.053855508833412387e+03 8.620953681402735336e-05
2.000000000000000000e+02 3.351602650938840725e+03 7.283186497465842153e-05
2.000000000000000000e+02 3.678379771828630510e+03 6.133411913801715249e-05
2.000000000000000000e+02 4.037017258596553802e+03 5.175773139458995860e-05
2.000000000000000000e+02 4.430621457583877600e+03 4.351136233137432640e-05
2.000000000000000000e+02 4.862601580065348571e+03 3.654159371077333551e-05
2.000000000000000000e+02 5.336699231206307559e+03 3.069577878023985071e-05
2.000000000000000000e+02 5.857020818056661483e+03 2.570573243096218233e-05
2.000000000000000000e+02 6.428073117284318869e+03 2.154756949362554181e-05
2.000000000000000000e+02 7.054802310718638182e+03 1.805034424741969539e-05
2.000000000000000000e+02 7.742636826811270112e+03 1.508748017093782792e-05
2.000000000000000000e+02 8.497534359086437689e+03 1.261920952535010408e-05
2.000000000000000000e+02 9.326033468832189101e+03 1.053937917072806789e-05
2.000000000000000000e+02 1.023531021899026928e+04 8.800677126794824066e-06
2.000000000000000000e+02 1.123324032978026480e+04 7.349957842782612809e-06
2.000000000000000000e+02 1.232846739442065882e+04 6.130106447898592015e-06
2.000000000000000000e+02 1.353047774579807628e+04 5.111628417539900880e-06
2.000000000000000000e+02 1.484968262254463480e+04 4.256760155601508630e-06
2.000000000000000000e+02 1.629750834620643400e+04 3.548633853632042096e-06
2.000000000000000000e+02 1.788649529057435211e+04 2.957866434505566104e-06
2.000000000000000000e+02 1.963040650040268520e+04 2.461182878471044105e-06
2.000000000000000000e+02 2.154434690031882201e+04 2.049291250006336055e-06
2.000000000000000000e+02 2.364489412645406992e+04 1.705109057227595973e-06
2.000000000000000000e+02 2.595024211399731939e+04 1.419064617146507023e-06
2.000000000000000000e+02 2.848035868435799057e+04 1.181026059636820525e-06
2.000000000000000000e+02 3.125715849688235176e+04 9.819516857665197651e-07
2.000000000000000000e+02 3.430469286314912461e+04 8.170455096064338624e-07
2.000000000000000000e+02 3.764935806792470976e+04 6.796901478001011519e-07
2.000000000000000000e+02 4.132012400115334458e+04 5.649298692295065597e-07
2.000000000000000000e+02 4.534878508128582325e+04 4.697722024677132211e-07
2.000000000000000000e+02 4.977023564332113892e+04 3.904560594546712600e-07
2.000000000000000000e+02 5.462277217684336938e+04 3.246701588459745785e-07
2.000000000000000000e+02 5.994842503189409035e+04 2.699891211649144945e-07
2.000000000000000000e+02 6.579332246575682075e+04 2.243481198112289173e-07
2.000000000000000000e+02 7.220809018385456875e+04 1.865405882814310811e-07
2.000000000000000000e+02 7.924828983539169712e+04 1.550018978198665070e-07
2.000000000000000000e+02 8.697490026177834079e+04 1.288637761803419599e-07
2.000000000000000000e+02 9.545484566618327517e+04 1.071347369300083424e-07
2.000000000000000000e+02 1.047615752789664111e+05 8.901197893768679685e-08
2.000000000000000000e+02 1.149756995397735591e+05 7.400008828200080224e-08
2.000000000000000000e+02 1.261856883066018490e+05 6.147932669661470120e-08
2.000000000000000000e+02 1.384886371393871668e+05 5.110858733327572942e-08
2.000000000000000000e+02 1.519911082952933211e+05 4.248888601536605866e-08
2.000000000000000000e+02 1.668100537200059043e+05 3.529805124371284182e-08
2.000000000000000000e+02 1.830738280295369623e+05 2.934288952319828321e-08
2.000000000000000000e+02 2.009233002565045899e+05 2.437736765828520917e-08
2.000000000000000000e+02 2.205130739903045469e+05 2.026393185315182708e-08
2.000000000000000000e+02 2.420128264794383431e+05 1.684420832649241826e-08
2.000000000000000000e+02 2.656087782946684165e+05 1.399289216217605180e-08
2.000000000000000000e+02 2.915053062825175584e+05 1.163188814796798395e-08
2.000000000000000000e+02 3.199267137797384639e+05 9.668612421360191602e-09
2.000000000000000000e+02 3.511191734215127653e+05 8.032047274366113453e-09
2.000000000000000000e+02 3.853528593710527639e+05 6.676524199237172915e-09
2.000000000000000000e+02 4.229242874389498611e+05 5.546430827680532645e-09
2.000000000000000000e+02 4.641588833612772287e+05 4.610093213139050522e-09
2.000000000000000000e+02 5.094138014816375216e+05 3.831846609230917816e-09
2.000000000000000000e+02 5.590810182512222091e+05 3.183115940359937070e-09
2.000000000000000000e+02 6.135907273413175717e+05 2.645796940252821261e-09
2.000000000000000000e+02 6.734150657750827959e+05 2.197836109894185994e-09
2.000000000000000000e+02 7.390722033525775187e+05 1.826779242352306136e-09
2.000000000000000000e+02 8.111308307896872284e+05 1.518362410005748182e-09
2.000000000000000000e+02 8.902150854450393235e+05 1.261297881067712166e-09
2.000000000000000000e+02 9.770099572992246831e+05 1.048344438968918177e-09
2.000000000000000000e+02 1.072267222010323079e+06 8.708558600166209466e-10
2.000000000000000000e+02 1.176811952434999170e+06 7.238156414281601092e-10
2.000000000000000000e+02 1.291549665014882572e+06 6.016100260998271608e-10
2.000000000000000000e+02 1.417474162926804740e+06 4.997490959765428135e-10
2.000000000000000000e+02 1.555676143930472201e+06 4.153720811784164881e-10
2.000000000000000000e+02 1.707352647470688680e+06 3.450419104991916177e-10
2.000000000000000000e+02 1.873817422860383056e+06 2.867738957819590249e-10
2.000000000000000000e+02 2.056512308348651510e+06 2.383438618788838990e-10
2.000000000000000000e+02 2.257019719633921515e+06 1.979851097942628504e-10
2.000000000000000000e+02 2.477076355991709046e+06 1.645522465025102130e-10
2.000000000000000000e+02 2.718588242732940242e+06 1.366873543722713481e-10
2.000000000000000000e+02 2.983647240283340216e+06 1.136048614021443323e-10
2.000000000000000000e+02 3.274549162877731491e+06 9.441854305033916286e-11
2.000000000000000000e+02 3.593813663804625627e+06 7.843093699211029852e-11
2.000000000000000000e+02 3.944206059437655844e+06 6.518550579199112764e-11
2.000000000000000000e+02 4.328761281083061360e+06 5.417651571607532685e-11
2.000000000000000000e+02 4.750810162102793343e+06 4.500239156181527878e-11
2.000000000000000000e+02 5.214008287999683991e+06 3.740166729429141754e-11
2.000000000000000000e+02 5.722367659350220114e+06 3.106785239093228145e-11
2.000000000000000000e+02 6.280291441834246740e+06 2.582053819906347153e-11
2.000000000000000000e+02 6.892612104349695146e+06 2.145945515309613698e-11
2.000000000000000000e+02 7.564633275546290912e+06 1.782550896621878416e-11
2.000000000000000000e+02 8.302175681319751777e+06 1.481460676780832310e-11
2.000000000000000000e+02 9.111627561154887080e+06 1.230581071929388040e-11
2.000000000000000000e+02 1.000000000000000000e+07 1.022726755591393839e-11
3.000000000000000000e+02 1.000000000000000000e+02 4.429117225817858633e-02
3.000000000000000000e+02 1.023531021899025859e+02 4.347081849303181117e-02
3.000000000000000000e+02 1.047615752789664043e+02 4.267546295071444895e-02
3.000000000000000000e+02 1.072267222010323167e+02 4.190396389699487661e-02
3.000000000000000000e+02 1.097498765493055686e+02 4.115512952894048726e-02
3.000000000000000000e+02 1.123324032978026565e+02 4.042770653887749199e-02
3.000000000000000000e+02 1.149756995397735579e+02 3.972036856332435140e-02
3.000000000000000000e+02 1.176811952434997863e+02 3.903170501622844901e-02
3.000000000000000000e+02 1.204503540258782408e+02 3.836020755698396623e-02
3.000000000000000000e+02 1.232846739442065882e+02 3.770423511296771418e-02
3.000000000000000000e+02 1.261856883066019748e+02 3.706206417188843277e-02
3.000000000000000000e+02 1.291549665014883885e+02 3.643162798921691786e-02
3.000000000000000000e+02 1.321941148466028721e+02 3.581068198586566387e-02
3.000000000000000000e+02 1.353047774579807481e+02 3.519648374205681246e-02
3.000000000000000000e+02 1.384886371393873219e+02 3.458547089584280976e-02
3.000000000000000000e+02 1.417474162926804695e+02 3.397326690083232736e-02
3.000000000000000000e+02 1.450828778495940128e+02 3.335360136898038452e-02
3.000000000000000000e+02 1.484968262254465117e+02 3.271739257785954980e-02
3.000000000000000000e+02 1.519911082952933157e+02 3.204950059517264194e-02
3.000000000000000000e+02 1.555676143930472222e+02 3.131932783664700265e-02
3.000000000000000000e+02 1.592282793341092315e+02 3.042499599195072971e-02
3.000000000000000000e+02 1.629750834620643332e+02 3.415947493859866624e-02
3.000000000000000000e+02 1.668100537200059250e+02 3.052339828616628531e-02
3.000000000000000000e+02 1.707352647470690385e+02 2.809771846581372856e-02
3.000000000000000000e+02 1.747528400007682876e+02 2.577285466450948692e-02
3.000000000000000000e+02 1.788649529057435075e+02 2.384903467296913340e-02
3.000000000000000000e+02 1.830738280295367701e+02 2.222099585888795067e-02
3.000000000000000000e+02 1.873817422860383033e+02 2.090834898004065648e-02
3.000000000000000000e+02 1.917910261672488730e+02 1.963704221699878391e-02
3.000000000000000000e+02 1.963040650040270521e+02 1.850905975034941933e-02
3.000000000000000000e+02 2.009233002565045751e+02 1.752783580654592929e-02
3.000000000000000000e+02 2.056512308348651459e+02 1.670666871581808280e-02
3.000000000000000000e+02 2.104904144512019570e+02 1.569792895883770356e-02
3.000000000000000000e+02 2.154434690031882269e+02 1.493928691859014966e-02
3.000000000000000000e+02 2.205130739903045480e+02 1.414408087281206726e-02
3.000000000000000000e+02 2.257019719633919124e+02 1.344238060433404665e-02
3.000000000000000000e+02 2.310129700083157900e+02 1.276566552543431654e-02
3.000000000000000000e+02 2.364489412645407072e+02 1.212674964569019666e-02
3.000000000000000000e+02 2.420128264794381039e+02 1.150282652394649281e-02
3.000000000000000000e+02 2.477076355991711409e+02 1.094400221714454842e-02
3.000000000000000000e+02 2.535364493970111255e+02 1.037015062585570392e-02
3.000000000000000000e+02 2.595024211399737055e+02 9.820127656010920608e-03
3.000000000000000000e+02 2.656087782946686957e+02 9.342391650620104904e-03
3.000000000000000000e+02 2.718588242732940330e+02 8.839676410658173569e-03
3.000000000000000000e+02 2.782559402207126027e+02 8.408171539847356796e-03
3.000000000000000000e+02 2.848035868435802058e+02 7.950822232857908053e-03
3.000000000000000000e+02 2.915053062825175516e+02 7.515630480787677606e-03
3.000000000000000000e+02 2.983647240283340238e+02 7.147580856376370591e-03
3.000000000000000000e+02 3.053855508833415229e+02 6.755106549160488222e-03
3.000000000000000000e+02 3.125715849688235153e+02 6.423118423898547570e-03
3.000000000000000000e+02 3.199267137797384635e+02 6.071537857051710098e-03
3.000000000000000000e+02 3.274549162877728463e+02 5.772161482876520498e-03
3.000000000000000000e+02 3.351602650938841066e+02 5.459704079669820340e-03
3.000000000000000000e+02 3.430469286314919373e+02 5.166399877879798708e-03
3.000000000000000000e+02 3.511191734215130964e+02 4.918111032807236278e-03
