M_GeV T_GeV <S0>/T
1.000000000000000000e+02 2.595024211399737055e+02 2.036003404825363541e-03
1.000000000000000000e+02 2.656087782946686957e+02 2.016303164471029349e-03
1.000000000000000000e+02 2.718588242732940330e+02 1.959691343628677980e-03
1.000000000000000000e+02 2.782559402207126027e+02 1.931351669351016225e-03
1.000000000000000000e+02 2.848035868435802058e+02 1.876170075043260372e-03
1.000000000000000000e+02 2.915053062825175516e+02 1.822184389211009038e-03
1.000000000000000000e+02 2.983647240283340238e+02 1.788563667960758495e-03
1.000000000000000000e+02 3.053855508833415229e+02 1.736160513598017895e-03
1.000000000000000000e+02 3.125715849688235153e+02 1.698594794868973695e-03
1.000000000000000000e+02 3.199267137797384635e+02 1.647928513516166114e-03
1.000000000000000000e+02 3.274549162877728463e+02 1.608453490976186062e-03
1.000000000000000000e+02 3.351602650938841066e+02 1.559665453342191270e-03
1.000000000000000000e+02 3.430469286314919373e+02 1.512043327167749297e-03
1.000000000000000000e+02 3.511191734215130964e+02 1.472482597731447455e-03
1.000000000000000000e+02 3.593813663804625662e+02 1.426801641545533388e-03
1.000000000000000000e+02 3.678379771828634262e+02 1.387156582336282343e-03
1.000000000000000000e+02 3.764935806792467474e+02 1.343464880977605696e-03
1.000000000000000000e+02 3.853528593710527161e+02 1.300886899995909842e-03
1.000000000000000000e+02 3.944206059437656222e+02 1.262662510413346253e-03
1.000000000000000000e+02 4.037017258596553688e+02 1.222068972830476314e-03
1.000000000000000000e+02 4.132012400115334572e+02 1.184829197395347337e-03
1.000000000000000000e+02 4.229242874389498752e+02 1.146215192775387358e-03
1.000000000000000000e+02 4.328761281083056929e+02 1.108644028464778270e-03
1.000000000000000000e+02 4.430621457583877714e+02 1.073578199673820826e-03
1.000000000000000000e+02 4.534878508128581984e+02 1.037933466192792050e-03
1.000000000000000000e+02 4.641588833612777307e+02 1.004305978909596220e-03
1.000000000000000000e+02 4.750810162102798131e+02 9.705502132345693615e-04
1.000000000000000000e+02 4.862601580065353346e+02 9.377540295466000372e-04
1.000000000000000000e+02 4.977023564332108663e+02 9.065314851173602619e-04
1.000000000000000000e+02 5.094138014816380178e+02 8.755426222570831954e-04
1.000000000000000000e+02 5.214008287999683944e+02 8.459006458164767010e-04
1.000000000000000000e+02 5.336699231206307559e+02 8.166636191366344550e-04
1.000000000000000000e+02 5.462277217684342077e+02 7.882963707251437963e-04
1.000000000000000000e+02 5.590810182512223037e+02 7.609960102911515062e-04
1.000000000000000000e+02 5.722367659350220492e+02 7.342851981529517234e-04
1.000000000000000000e+02 5.857020818056666940e+02 7.084963887193661313e-04
1.000000000000000000e+02 5.994842503189408944e+02 6.833780757675862174e-04
1.000000000000000000e+02 6.135907273413175744e+02 6.590379311289795965e-04
1.000000000000000000e+02 6.280291441834252737e+02 6.356208196244141724e-04
1.000000000000000000e+02 6.428073117284319551e+02 6.127659556481909308e-04
1.000000000000000000e+02 6.579332246575681893e+02 5.906636657599277163e-04
1.000000000000000000e+02 6.734150657750820983e+02 5.692304444415678547e-04
1.000000000000000000e+02 6.892612104349694846e+02 5.484858427635684900e-04
1.000000000000000000e+02 7.054802310718645231e+02 5.285002647727121087e-04
1.000000000000000000e+02 7.220809018385464242e+02 5.090723021079767178e-04
1.000000000000000000e+02 7.390722033525775032e+02 4.903481452515864088e-04
1.000000000000000000e+02 7.564633275546290179e+02 4.721716649403325211e-04
1.000000000000000000e+02 7.742636826811269657e+02 4.545986832299022469e-04
1.000000000000000000e+02 7.924828983539168803e+02 4.376738465339653989e-04
1.000000000000000000e+02 8.111308307896872520e+02 4.212549119410778577e-04
1.000000000000000000e+02 8.302175681319744172e+02 4.054282934445815087e-04
1.000000000000000000e+02 8.497534359086438371e+02 3.901021002758618596e-04
1.000000000000000000e+02 8.697490026177833897e+02 3.753001974720015480e-04
1.000000000000000000e+02 8.902150854450383122e+02 3.611318211472453019e-04
1.000000000000000000e+02 9.111627561154896284e+02 3.473288409220257446e-04
1.000000000000000000e+02 9.326033468832199560e+02 3.341127369304002360e-04
1.000000000000000000e+02 9.545484566618337112e+02 3.212521887212642087e-04
1.000000000000000000e+02 9.770099572992256753e+02 3.088437311586775995e-04
1.000000000000000000e+02 1.000000000000000000e+03 2.969446195200731490e-04
1.000000000000000000e+02 1.000000000000000000e+03 2.969446195200731490e-04
1.000000000000000000e+02 1.097498765493055544e+03 2.532279900221881650e-04
1.000000000000000000e+02 1.204503540258781186e+03 2.156304145915326480e-04
1.000000000000000000e+02 1.321941148466028608e+03 1.832967565178764753e-04
1.000000000000000000e+02 1.450828778495938650e+03 1.554315434779068123e-04
1.000000000000000000e+02 1.592282793341090610e+03 1.316960542749859482e-04
1.000000000000000000e+02 1.747528400007682876e+03 1.113318614012102036e-04
1.000000000000000000e+02 1.917910261672486740e+03 9.403162957898475178e-05
1.000000000000000000e+02 2.104904144512019684e+03 7.936581662686401420e-05
1.000000000000000000e+02 2.310129700083157786e+03 6.678053460939240753e-05
1.000000000000000000e+02 2.535364493970108924e+03 5.620863862688518092e-05
1.000000000000000000e+02 2.782559402207123185e+03 4.719994654746428983e-05
1.000000000000000000e+02 3.053855508833412387e+03 3.965579615481130011e-05
1.000000000000000000e+02 3.351602650938840725e+03 3.328890775187605118e-05
1.000000000000000000e+02 3.678379771828630510e+03 2.785347490165046764e-05
1.000000000000000000e+02 4.037017258596553802e+03 2.337511524807543535e-05
1.000000000000000000e+02 4.430621457583877600e+03 1.954853876982694941e-05
1.000000000000000000e+02 4.862601580065348571e+03 1.633212067452167755e-05
1.000000000000000000e+02 5.336699231206307559e+03 1.365879962526522656e-05
1.000000000000000000e+02 5.857020818056661483e+03 1.138741528196748301e-05
1.000000000000000000e+02 6.428073117284318869e+03 9.509908047973332618e-06
1.000000000000000000e+02 7.054802310718638182e+03 7.939455204394253699e-06
1.000000000000000000e+02 7.742636826811270112e+03 6.613579336007582731e-06
1.000000000000000000e+02 8.497534359086437689e+03 5.516336536184021716e-06
1.000000000000000000e+02 9.326033468832189101e+03 4.594335852163436098e-06
1.000000000000000000e+02 1.023531021899026928e+04 3.827918303358376490e-06
1.000000000000000000e+02 1.123324032978026480e+04 3.190708188966668999e-06
1.000000000000000000e+02 1.232846739442065882e+04 2.655937332041913898e-06
1.000000000000000000e+02 1.353047774579807628e+04 2.211412613141114448e-06
1.000000000000000000e+02 1.484968262254463480e+04 1.838772051674779926e-06
1.000000000000000000e+02 1.629750834620643400e+04 1.531292696900792046e-06
1.000000000000000000e+02 1.788649529057435211e+04 1.275273587356214093e-06
1.000000000000000000e+02 1.963040650040268520e+04 1.060123219969408320e-06
1.000000000000000000e+02 2.154434690031882201e+04 8.822022100620886481e-07
1.000000000000000000e+02 2.364489412645406992e+04 7.335640377463597383e-07
1.000000000000000000e+02 2.595024211399731939e+04 6.103035632196291976e-07
1.000000000000000000e+02 2.848035868435799057e+04 5.078158106967446308e-07
1.000000000000000000e+02 3.125715849688235176e+04 4.220747493396011730e-07
1.000000000000000000e+02 3.430469286314912461e+04 3.511715283969872144e-07
1.000000000000000000e+02 3.764935806792470976e+04 2.921354997871682041e-07
1.000000000000000000e+02 4.132012400115334458e+04 2.427781968371878054e-07
1.000000000000000000e+02 4.534878508128582325e+04 2.019044068499469752e-07
1.000000000000000000e+02 4.977023564332113892e+04 1.678079292594268391e-07
1.000000000000000000e+02 5.462277217684336938e+04 1.395595278026660150e-07
1.000000000000000000e+02 5.994842503189409035e+04 1.160786669157902870e-07
1.000000000000000000e+02 6.579332246575682075e+04 9.646003881707751826e-08
1.000000000000000000e+02 7.220809018385456875e+04 8.022392014958714863e-08
1.000000000000000000e+02 7.924828983539169712e+04 6.666591108002906677e-08
1.000000000000000000e+02 8.697490026177834079e+04 5.543880678814452546e-08
1.000000000000000000e+02 9.545484566618327517e+04 4.610353947845087059e-08
1.000000000000000000e+02 1.047615752789664111e+05 3.830914839364024844e-08
1.000000000000000000e+02 1.149756995397735591e+05 3.185761083350591170e-08
1.000000000000000000e+02 1.261856883066018490e+05 2.647072428598034316e-08
1.000000000000000000e+02 1.384886371393871668e+05 2.201207005499619952e-08
1.000000000000000000e+02 1.519911082952933211e+05 1.830518245817785848e-08
1.000000000000000000e+02 1.668100537200059043e+05 1.520931928226822381e-08
1.000000000000000000e+02 1.830738280295369623e+05 1.264719154808200609e-08
1.000000000000000000e+02 2.009233002565045899e+05 1.050850069774657273e-08
1.000000000000000000e+02 2.205130739903045469e+05 8.737948737100126223e-09
1.000000000000000000e+02 2.420128264794383431e+05 7.265526220130230022e-09
1.000000000000000000e+02 2.656087782946684165e+05 6.036525495978911934e-09
1.000000000000000000e+02 2.915053062825175584e+05 5.019497865317308745e-09
1.000000000000000000e+02 3.199267137797384639e+05 4.173522504554618423e-09
1.000000000000000000e+02 3.511191734215127653e+05 3.467590621863063327e-09
1.000000000000000000e+02 3.853528593710527639e+05 2.883232633307797777e-09
1.000000000000000000e+02 4.229242874389498611e+05 2.395555770316114850e-09
1.000000000000000000e+02 4.641588833612772287e+05 1.991727154259885058e-09
1.000000000000000000e+02 5.094138014816375216e+05 1.655977423683093837e-09
1.000000000000000000e+02 5.590810182512222091e+05 1.375817741828350575e-09
1.000000000000000000e+02 6.135907273413175717e+05 1.143903775891088497e-09
1.000000000000000000e+02 6.734150657750827959e+05 9.503627595045023780e-10
1.000000000000000000e+02 7.390722033525775187e+05 7.901368892644371101e-10
1.000000000000000000e+02 8.111308307896872284e+05 6.569199276921599290e-10
1.000000000000000000e+02 8.902150854450393235e+05 5.457761630701054597e-10
1.000000000000000000e+02 9.770099572992246831e+05 4.537529843304537697e-10
1.000000000000000000e+02 1.072267222010323079e+06 3.769819438282436079e-10
1.000000000000000000e+02 1.176811952434999170e+06 3.134142234890599598e-10
1.000000000000000000e+02 1.291549665014882572e+06 2.605680085049402543e-10
1.000000000000000000e+02 1.417474162926804740e+06 2.164786396054886422e-10
1.000000000000000000e+02 1.555676143930472201e+06 1.799755870004295139e-10
1.000000000000000000e+02 1.707352647470688680e+06 1.495216865024700829e-10
1.000000000000000000e+02 1.873817422860383056e+06 1.243039954803892110e-10
1.000000000000000000e+02 2.056512308348651510e+06 1.033382010582057826e-10
1.000000000000000000e+02 2.257019719633921515e+06 8.585087341045956923e-11
1.000000000000000000e+02 2.477076355991709046e+06 7.137166010108431110e-11
1.000000000000000000e+02 2.718588242732940242e+06 5.929313399094097248e-11
1.000000000000000000e+02 2.983647240283340216e+06 4.929249518575209617e-11
1.000000000000000000e+02 3.274549162877731491e+06 4.097768151528110804e-11
1.000000000000000000e+02 3.593813663804625627e+06 3.404317999248777180e-11
1.000000000000000000e+02 3.944206059437655844e+06 2.830075640715306919e-11
1.000000000000000000e+02 4.328761281083061360e+06 2.352674480396050515e-11
1.000000000000000000e+02 4.750810162102793343e+06 1.954511155564434789e-11
1.000000000000000000e+02 5.214008287999683991e+06 1.624785981795556844e-11
1.000000000000000000e+02 5.722367659350220114e+06 1.349792915171695910e-11
1.000000000000000000e+02 6.280291441834246740e+06 1.122075471844737541e-11
1.000000000000000000e+02 6.892612104349695146e+06 9.327712415611711923e-12
1.000000000000000000e+02 7.564633275546290912e+06 7.749039088099803431e-12
1.000000000000000000e+02 8.302175681319751777e+06 6.441605519114160299e-12
1.000000000000000000e+02 9.111627561154887080e+06 5.351344436636510513e-12
1.000000000000000000e+02 1.000000000000000000e+07 4.448450697795687758e-12
1.400000000000000000e+02 1.000000000000000000e+02 2.343452890597170352e-02
1.400000000000000000e+02 1.023531021899025859e+02 2.357367049620097757e-02
1.400000000000000000e+02 1.047615752789664043e+02 2.370220096818787675e-02
1.400000000000000000e+02 1.072267222010323167e+02 2.381626621291286355e-02
1.400000000000000000e+02 1.097498765493055686e+02 2.391144537074105930e-02
1.400000000000000000e+02 1.123324032978026565e+02 2.398266166207484867e-02
1.400000000000000000e+02 1.149756995397735579e+02 2.402409164787691967e-02
1.400000000000000000e+02 1.176811952434997863e+02 2.402906624775821495e-02
1.400000000000000000e+02 1.204503540258782408e+02 2.398988829697916089e-02
1.400000000000000000e+02 1.232846739442065882e+02 2.389778426323097005e-02
1.400000000000000000e+02 1.261856883066019748e+02 2.374275365761555068e-02
1.400000000000000000e+02 1.291549665014883885e+02 2.351252290693243638e-02
1.400000000000000000e+02 1.321941148466028721e+02 2.319392735783259996e-02
1.400000000000000000e+02 1.353047774579807481e+02 2.277010345655533508e-02
1.400000000000000000e+02 1.384886371393873219e+02 2.222195869383262676e-02
1.400000000000000000e+02 1.417474162926804695e+02 2.152724084228383600e-02
1.400000000000000000e+02 1.450828778495940128e+02 2.065926633502283838e-02
1.400000000000000000e+02 1.484968262254465117e+02 1.958785610737500543e-02
1.400000000000000000e+02 1.519911082952933157e+02 1.827905235832913075e-02
1.400000000000000000e+02 1.555676143930472222e+02 1.669813573430380810e-02
1.400000000000000000e+02 1.592282793341092315e+02 1.481613529354055582e-02
1.400000000000000000e+02 1.629750834620643332e+02 9.425083660493785431e-03
1.400000000000000000e+02 1.668100537200059250e+02 7.834071083633431520e-03
1.400000000000000000e+02 1.707352647470690385e+02 6.872232715648556728e-03
1.400000000000000000e+02 1.747528400007682876e+02 5.994021007076405852e-03
1.400000000000000000e+02 1.788649529057435075e+02 5.322274404341379057e-03
1.400000000000000000e+02 1.830738280295367701e+02 4.814834073529868433e-03
1.400000000000000000e+02 1.873817422860383033e+02 4.459443577820122045e-03
1.400000000000000000e+02 1.917910261672488730e+02 4.148127912084654048e-03
1.400000000000000000e+02 1.963040650040270521e+02 3.918591475468250623e-03
1.400000000000000000e+02 2.009233002565045751e+02 3.749838146777633146e-03
1.400000000000000000e+02 2.056512308348651459e+02 3.615480551898953530e-03
1.400000000000000000e+02 2.104904144512019570e+02 3.520911553590023915e-03
1.400000000000000000e+02 2.154434690031882269e+02 3.417066241587648611e-03
1.400000000000000000e+02 2.205130739903045480e+02 3.396656605989512110e-03
1.400000000000000000e+02 2.257019719633919124e+02 3.314585483099933855e-03
1.400000000000000000e+02 2.310129700083157900e+02 3.234194142385287286e-03
1.400000000000000000e+02 2.364489412645407072e+02 3.232903619855554984e-03
1.400000000000000000e+02 2.420128264794381039e+02 3.154491594128389434e-03
1.400000000000000000e+02 2.477076355991711409e+02 3.145987980046977862e-03
1.400000000000000000e+02 2.535364493970111255e+02 3.068998689047942267e-03
1.400000000000000000e+02 2.595024211399737055e+02 2.993238587619194684e-03
1.400000000000000000e+02 2.656087782946686957e+02 2.972777239206700253e-03
1.400000000000000000e+02 2.718588242732940330e+02 2.898314029562761452e-03
1.400000000000000000e+02 2.782559402207126027e+02 2.867495072940542348e-03
1.400000000000000000e+02 2.848035868435802058e+02 2.794387285396815728e-03
1.400000000000000000e+02 2.915053062825175516e+02 2.722525355440367622e-03
1.400000000000000000e+02 2.983647240283340238e+02 2.684302858752553398e-03
1.400000000000000000e+02 3.053855508833415229e+02 2.613929153232223430e-03
1.400000000000000000e+02 3.125715849688235153e+02 2.569364509471847718e-03
1.400000000000000000e+02 3.199267137797384635e+02 2.500659100676714489e-03
1.400000000000000000e+02 3.274549162877728463e+02 2.451633329200347475e-03
1.400000000000000000e+02 3.351602650938841066e+02 2.384808491049296257e-03
1.400000000000000000e+02 3.430469286314919373e+02 2.319274623125583325e-03
1.400000000000000000e+02 3.511191734215130964e+02 2.268450196825517670e-03
1.400000000000000000e+02 3.593813663804625662e+02 2.204948688264997056e-03
1.400000000000000000e+02 3.678379771828634262e+02 2.152720653460150034e-03
1.400000000000000000e+02 3.764935806792467474e+02 2.091370603806548111e-03
1.400000000000000000e+02 3.853528593710527161e+02 2.031313548851384349e-03
1.400000000000000000e+02 3.944206059437656222e+02 1.979619310479430964e-03
1.400000000000000000e+02 4.037017258596553688e+02 1.921794102015733207e-03
1.400000000000000000e+02 4.132012400115334572e+02 1.870483837289534188e-03
1.400000000000000000e+02 4.229242874389498752e+02 1.814944834645600006e-03
1.400000000000000000e+02 4.328761281083056929e+02 1.760671730923686054e-03
1.400000000000000000e+02 4.430621457583877714e+02 1.711313551778389586e-03
1.400000000000000000e+02 4.534878508128581984e+02 1.659340326890282021e-03
1.400000000000000000e+02 4.641588833612777307e+02 1.611295309942408546e-03
1.400000000000000000e+02 4.750810162102798131e+02 1.561627521164990614e-03
1.400000000000000000e+02 4.862601580065353346e+02 1.513172941695057564e-03
1.400000000000000000e+02 4.977023564332108663e+02 1.467752432557066673e-03
1.400000000000000000e+02 5.094138014816380178e+02 1.421566490192476212e-03
1.400000000000000000e+02 5.214008287999683944e+02 1.377887314740667071e-03
1.400000000000000000e+02 5.336699231206307559e+02 1.333942754516524850e-03
1.400000000000000000e+02 5.462277217684342077e+02 1.291138983641955916e-03
1.400000000000000000e+02 5.590810182512223037e+02 1.250276827373612365e-03
1.400000000000000000e+02 5.722367659350220492e+02 1.209643894263228402e-03
1.400000000000000000e+02 5.857020818056666940e+02 1.170631245772269175e-03
1.400000000000000000e+02 5.994842503189408944e+02 1.132118547413009553e-03
1.400000000000000000e+02 6.135907273413175744e+02 1.094660861840544147e-03
1.400000000000000000e+02 6.280291441834252737e+02 1.058758377154343485e-03
1.400000000000000000e+02 6.428073117284319551e+02 1.023319781489119042e-03
1.400000000000000000e+02 6.579332246575681893e+02 9.891160308061253993e-04
1.400000000000000000e+02 6.734150657750820983e+02 9.556362495635084726e-04
1.400000000000000000e+02 6.892612104349694846e+02 9.231184892739532823e-04
1.400000000000000000e+02 7.054802310718645231e+02 8.918146458042109943e-04
1.400000000000000000e+02 7.220809018385464242e+02 8.611448329437912993e-04
1.400000000000000000e+02 7.390722033525775032e+02 8.315671619330295555e-04
1.400000000000000000e+02 7.564633275546290179e+02 8.026755124411625100e-04
1.400000000000000000e+02 7.742636826811269657e+02 7.746502746743151851e-04
1.400000000000000000e+02 7.924828983539168803e+02 7.476202962046760766e-04
1.400000000000000000e+02 8.111308307896872520e+02 7.212617937325440515e-04
1.400000000000000000e+02 8.302175681319744172e+02 6.957936080122125149e-04
1.400000000000000000e+02 8.497534359086438371e+02 6.710305057154529983e-04
1.400000000000000000e+02 8.697490026177833897e+02 6.470391457112999829e-04
1.400000000000000000e+02 8.902150854450383122e+02 6.240149900857690050e-04
1.400000000000000000e+02 9.111627561154896284e+02 6.015037523418902609e-04
1.400000000000000000e+02 9.326033468832199560e+02 5.798799839985754878e-04
1.400000000000000000e+02 9.545484566618337112e+02 5.587787912940768214e-04
1.400000000000000000e+02 9.770099572992256753e+02 5.383585038388360609e-04
1.400000000000000000e+02 1.000000000000000000e+03 5.187034338667172086e-04
1.400000000000000000e+02 1.000000000000000000e+03 5.187034338667172086e-04
1.400000000000000000e+02 1.097498765493055544e+03 4.460132932523957149e-04
1.400000000000000000e+02 1.204503540258781186e+03 3.827700588345708376e-04
1.400000000000000000e+02 1.321941148466028608e+03 3.277982002158271206e-04
1.400000000000000000e+02 1.450828778495938650e+03 2.799602170762148555e-04
1.400000000000000000e+02 1.592282793341090610e+03 2.387972559247476324e-04
1.400000000000000000e+02 1.747528400007682876e+03 2.031741234668789494e-04
1.400000000000000000e+02 1.917910261672486740e+03 1.726262542899683380e-04
1.400000000000000000e+02 2.104904144512019684e+03 1.465230952330690906e-04
1.400000000000000000e+02 2.310129700083157786e+03 1.239520096515874534e-04
1.400000000000000000e+02 2.535364493970108924e+03 1.048444052091670976e-04
1.400000000000000000e+02 2.782559402207123185e+03 8.845586138705554863e-05
1.400000000000000000e+02 3.053855508833412387e+03 7.463597999866572008e-05
1.400000000000000000e+02 3.351602650938840725e+03 6.290205847321607131e-05
1.400000000000000000e+02 3.678379771828630510e+03 5.282920148907355255e-05
1.400000000000000000e+02 4.037017258596553802e+03 4.448656100160993374e-05
1.400000000000000000e+02 4.430621457583877600e+03 3.731930075631845651e-05
1.400000000000000000e+02 4.862601580065348571e+03 3.127066756986219301e-05
1.400000000000000000e+02 5.336699231206307559e+03 2.622069619222049041e-05
1.400000000000000000e+02 5.857020818056661483e+03 2.191375901672618478e-05
1.400000000000000000e+02 6.428073117284318869e+03 1.834045365573029498e-05
1.400000000000000000e+02 7.054802310718638182e+03 1.534192454535149920e-05
1.400000000000000000e+02 7.742636826811270112e+03 1.280314844536382918e-05
1.400000000000000000e+02 8.497534359086437689e+03 1.069604466416906183e-05
1.400000000000000000e+02 9.326033468832189101e+03 8.921351703610690923e-06
1.400000000000000000e+02 1.023531021899026928e+04 7.442489158649618529e-06
1.400000000000000000e+02 1.123324032978026480e+04 6.210534292264505908e-06
1.400000000000000000e+02 1.232846739442065882e+04 5.174850979643928367e-06
1.400000000000000000e+02 1.353047774579807628e+04 4.312421613536098104e-06
1.400000000000000000e+02 1.484968262254463480e+04 3.588478071241316510e-06
1.400000000000000000e+02 1.629750834620643400e+04 2.990337952193032890e-06
1.400000000000000000e+02 1.788649529057435211e+04 2.491762907789998649e-06
1.400000000000000000e+02 1.963040650040268520e+04 2.072387312107314397e-06
1.400000000000000000e+02 2.154434690031882201e+04 1.725277113156969933e-06
1.400000000000000000e+02 2.364489412645406992e+04 1.435101152510490216e-06
1.400000000000000000e+02 2.595024211399731939e+04 1.194311408708587984e-06
1.400000000000000000e+02 2.848035868435799057e+04 9.939989714775754992e-07
1.400000000000000000e+02 3.125715849688235176e+04 8.263470767064061209e-07
1.400000000000000000e+02 3.430469286314912461e+04 6.876531451747665809e-07
1.400000000000000000e+02 3.764935806792470976e+04 5.721362165368775116e-07
1.400000000000000000e+02 4.132012400115334458e+04 4.755330008445249362e-07
1.400000000000000000e+02 4.534878508128582325e+04 3.955147096982681883e-07
1.400000000000000000e+02 4.977023564332113892e+04 3.287522561584992471e-07
1.400000000000000000e+02 5.462277217684336938e+04 2.734311885730533134e-07
1.400000000000000000e+02 5.994842503189409035e+04 2.274406636747389284e-07
1.400000000000000000e+02 6.579332246575682075e+04 1.890106900901479014e-07
1.400000000000000000e+02 7.220809018385456875e+04 1.572033686043910353e-07
1.400000000000000000e+02 7.924828983539169712e+04 1.306405685113317207e-07
1.400000000000000000e+02 8.697490026177834079e+04 1.086429215415414159e-07
1.400000000000000000e+02 9.545484566618327517e+04 9.035100630125770485e-08
1.400000000000000000e+02 1.047615752789664111e+05 7.507766499815476000e-08
1.400000000000000000e+02 1.149756995397735591e+05 6.243516505556450691e-08
1.400000000000000000e+02 1.261856883066018490e+05 5.187863535722501859e-08
1.400000000000000000e+02 1.384886371393871668e+05 4.314088541745483657e-08
1.400000000000000000e+02 1.519911082952933211e+05 3.587622939287342885e-08
1.400000000000000000e+02 1.668100537200059043e+05 2.980893054915581517e-08
1.400000000000000000e+02 1.830738280295369623e+05 2.478756678827223416e-08
1.400000000000000000e+02 2.009233002565045899e+05 2.059601837749512919e-08
1.400000000000000000e+02 2.205130739903045469e+05 1.712593240214892813e-08
1.400000000000000000e+02 2.420128264794383431e+05 1.424012050984997491e-08
1.400000000000000000e+02 2.656087782946684165e+05 1.183137475654136385e-08
1.400000000000000000e+02 2.915053062825175584e+05 9.838066195016517795e-09
1.400000000000000000e+02 3.199267137797384639e+05 8.180000101800849443e-09
1.400000000000000000e+02 3.511191734215127653e+05 6.796405629139113305e-09
1.400000000000000000e+02 3.853528593710527639e+05 5.651085925169230521e-09
1.400000000000000000e+02 4.229242874389498611e+05 4.695254674680052883e-09
1.400000000000000000e+02 4.641588833612772287e+05 3.903761150752005327e-09
1.400000000000000000e+02 5.094138014816375216e+05 3.245699022172068184e-09
1.400000000000000000e+02 5.590810182512222091e+05 2.696591202227111484e-09
1.400000000000000000e+02 6.135907273413175717e+05 2.242043356899433332e-09
1.400000000000000000e+02 6.734150657750827959e+05 1.862705443190342178e-09
1.400000000000000000e+02 7.390722033525775187e+05 1.548664434047572159e-09
1.400000000000000000e+02 8.111308307896872284e+05 1.287560371345263312e-09
1.400000000000000000e+02 8.902150854450393235e+05 1.069719418804458908e-09
1.400000000000000000e+02 9.770099572992246831e+05 8.893545609827825715e-10
1.400000000000000000e+02 1.072267222010323079e+06 7.388837198229350242e-10
1.400000000000000000e+02 1.176811952434999170e+06 6.142912549414930627e-10
1.400000000000000000e+02 1.291549665014882572e+06 5.107128629006744702e-10
1.400000000000000000e+02 1.417474162926804740e+06 4.242978335343425528e-10
1.400000000000000000e+02 1.555676143930472201e+06 3.527519431313451018e-10
1.400000000000000000e+02 1.707352647470688680e+06 2.930623635492855322e-10
1.400000000000000000e+02 1.873817422860383056e+06 2.436357290041128532e-10
1.400000000000000000e+02 2.056512308348651510e+06 2.025428046079453051e-10
1.400000000000000000e+02 2.257019719633921515e+06 1.682676605415362745e-10
1.400000000000000000e+02 2.477076355991709046e+06 1.398884181767629642e-10
1.400000000000000000e+02 2.718588242732940242e+06 1.162145187854530753e-10
1.400000000000000000e+02 2.983647240283340216e+06 9.661327393060174971e-11
1.400000000000000000e+02 3.274549162877731491e+06 8.031624510710143037e-11
1.400000000000000000e+02 3.593813663804625627e+06 6.672462356653378152e-11
1.400000000000000000e+02 3.944206059437655844e+06 5.546947863035379288e-11
1.400000000000000000e+02 4.328761281083061360e+06 4.611241980718530177e-11
1.400000000000000000e+02 4.750810162102793343e+06 3.830841737400047154e-11
1.400000000000000000e+02 5.214008287999683991e+06 3.184580632708574267e-11
1.400000000000000000e+02 5.722367659350220114e+06 2.645593797778798974e-11
1.400000000000000000e+02 6.280291441834246740e+06 2.199268009985632827e-11
1.400000000000000000e+02 6.892612104349695146e+06 1.828231388872646055e-11
1.400000000000000000e+02 7.564633275546290912e+06 1.518811459080959226e-11
1.400000000000000000e+02 8.302175681319751777e+06 1.262554900615566515e-11
1.400000000000000000e+02 9.111627561154887080e+06 1.048863632888723464e-11
1.400000000000000000e+02 1.000000000000000000e+07 8.718963104279679827e-12
2.000000000000000000e+02 1.000000000000000000e+02 2.854312939356985421e-02
2.000000000000000000e+02 1.023531021899025859e+02 2.830693220978449873e-02
2.000000000000000000e+02 1.047615752789664043e+02 2.807909726334420139e-02
2.000000000000000000e+02 1.072267222010323167e+02 2.785792071464390784e-02
2.000000000000000000e+02 1.097498765493055686e+02 2.764151879240090218e-02
2.000000000000000000e+02 1.123324032978026565e+02 2.742779980509039636e-02
2.000000000000000000e+02 1.149756995397735579e+02 2.721443828248219787e-02
2.000000000000000000e+02 1.176811952434997863e+02 2.699885218266571268e-02
2.000000000000000000e+02 1.204503540258782408e+02 2.677815432390169559e-02
2.000000000000000000e+02 1.232846739442065882e+02 2.654911048071726537e-02
2.000000000000000000e+02 1.261856883066019748e+02 2.630822308172707860e-02
2.000000000000000000e+02 1.291549665014883885e+02 2.605110623232682887e-02
2.000000000000000000e+02 1.321941148466028721e+02 2.577315321736422041e-02
2.000000000000000000e+02 1.353047774579807481e+02 2.546841167040485646e-02
2.000000000000000000e+02 1.384886371393873219e+02 2.512963670397615548e-02
2.000000000000000000e+02 1.417474162926804695e+02 2.474809807135713510e-02
2.000000000000000000e+02 1.450828778495940128e+02 2.431195536761648554e-02
2.000000000000000000e+02 1.484968262254465117e+02 2.380530769445670172e-02
2.000000000000000000e+02 1.519911082952933157e+02 2.320366525334683142e-02
2.000000000000000000e+02 1.555676143930472222e+02 2.246058918854901970e-02
2.000000000000000000e+02 1.592282793341092315e+02 2.141857172315590752e-02
2.000000000000000000e+02 1.629750834620643332e+02 1.854329998991701214e-02
2.000000000000000000e+02 1.668100537200059250e+02 1.600833968507158964e-02
2.000000000000000000e+02 1.707352647470690385e+02 1.437935843828956790e-02
2.000000000000000000e+02 1.747528400007682876e+02 1.284793968644723505e-02
2.000000000000000000e+02 1.788649529057435075e+02 1.161833049607986779e-02
2.000000000000000000e+02 1.830738280295367701e+02 1.061950492308986506e-02
2.000000000000000000e+02 1.873817422860383033e+02 9.849728043393631005e-03
2.000000000000000000e+02 1.917910261672488730e+02 9.129641329257465882e-03
