M_GeV T_GeV <g0>/T
3.000000000000000000e+02 5.214008287999683944e+02 9.732655025990523748e-03
3.000000000000000000e+02 5.336699231206307559e+02 9.764995980544888612e-03
3.000000000000000000e+02 5.462277217684342077e+02 9.796716821801011374e-03
3.000000000000000000e+02 5.590810182512223037e+02 9.823338624038578659e-03
3.000000000000000000e+02 5.722367659350220492e+02 9.853883834437155570e-03
3.000000000000000000e+02 5.857020818056666940e+02 9.877897377426813827e-03
3.000000000000000000e+02 5.994842503189408944e+02 9.907279673139014753e-03
3.000000000000000000e+02 6.135907273413175744e+02 9.936074062767656992e-03
3.000000000000000000e+02 6.280291441834252737e+02 9.957027945346606790e-03
3.000000000000000000e+02 6.428073117284319551e+02 9.984689254466152727e-03
3.000000000000000000e+02 6.579332246575681893e+02 1.000327241052059897e-02
3.000000000000000000e+02 6.734150657750820983e+02 1.002981972367552634e-02
3.000000000000000000e+02 6.892612104349694846e+02 1.005581503838742265e-02
3.000000000000000000e+02 7.054802310718645231e+02 1.007160440508172647e-02
3.000000000000000000e+02 7.220809018385464242e+02 1.009652222728225392e-02
3.000000000000000000e+02 7.390722033525775032e+02 1.011019764982204645e-02
3.000000000000000000e+02 7.564633275546290179e+02 1.013406166936917270e-02
3.000000000000000000e+02 7.742636826811269657e+02 1.015741182969718236e-02
3.000000000000000000e+02 7.924828983539169940e+02 1.016856111018636308e-02
3.000000000000000000e+02 8.111308307896872520e+02 1.019089839435066529e-02
3.000000000000000000e+02 8.302175681319744172e+02 1.020017286845370172e-02
3.000000000000000000e+02 8.497534359086438371e+02 1.022152395192221092e-02
3.000000000000000000e+02 8.697490026177833897e+02 1.024240027162418541e-02
3.000000000000000000e+02 8.902150854450383122e+02 1.024942828612056440e-02
3.000000000000000000e+02 9.111627561154896284e+02 1.026936184781813109e-02
3.000000000000000000e+02 9.326033468832199560e+02 1.027474236739773540e-02
3.000000000000000000e+02 9.545484566618337112e+02 1.029376150962271752e-02
3.000000000000000000e+02 9.770099572992256753e+02 1.031234488766717347e-02
3.000000000000000000e+02 1.000000000000000000e+03 1.031574981246430149e-02
3.000000000000000000e+02 1.000000000000000000e+03 1.031574981246430149e-02
3.000000000000000000e+02 1.097498765493055544e+03 1.036877630399270223e-02
3.000000000000000000e+02 1.204503540258781186e+03 1.039858591411226343e-02
3.000000000000000000e+02 1.321941148466028608e+03 1.042084423344516453e-02
3.000000000000000000e+02 1.450828778495938650e+03 1.045400207968471759e-02
3.000000000000000000e+02 1.592282793341090610e+03 1.046399710010316453e-02
3.000000000000000000e+02 1.747528400007682876e+03 1.048678166151353376e-02
3.000000000000000000e+02 1.917910261672486740e+03 1.048682464476176010e-02
3.000000000000000000e+02 2.104904144512019684e+03 1.048257748232881217e-02
3.000000000000000000e+02 2.310129700083158241e+03 1.049314932610845123e-02
3.000000000000000000e+02 2.535364493970108924e+03 1.048186312606751332e-02
3.000000000000000000e+02 2.782559402207123185e+03 1.048624693918455766e-02
3.000000000000000000e+02 3.053855508833412387e+03 1.046944066248662632e-02
3.000000000000000000e+02 3.351602650938840725e+03 1.045013709783695725e-02
3.000000000000000000e+02 3.678379771828630510e+03 1.044737913706239758e-02
3.000000000000000000e+02 4.037017258596553802e+03 1.042433054049073278e-02
3.000000000000000000e+02 4.430621457583877600e+03 1.039987286964453445e-02
3.000000000000000000e+02 4.862601580065348571e+03 1.039233052926701213e-02
3.000000000000000000e+02 5.336699231206307559e+03 1.036552351201954630e-02
3.000000000000000000e+02 5.857020818056661483e+03 1.035569514210717308e-02
3.000000000000000000e+02 6.428073117284318869e+03 1.032722020686777965e-02
3.000000000000000000e+02 7.054802310718638182e+03 1.029821728453732960e-02
3.000000000000000000e+02 7.742636826811270112e+03 1.028579755598889138e-02
3.000000000000000000e+02 8.497534359086437689e+03 1.025527213691974221e-02
3.000000000000000000e+02 9.326033468832189101e+03 1.024179357949992972e-02
3.000000000000000000e+02 1.023531021899026928e+04 1.021074308876237548e-02
3.000000000000000000e+02 1.123324032978026480e+04 1.017966844066005815e-02
3.000000000000000000e+02 1.232846739442065882e+04 1.016530192544194862e-02
3.000000000000000000e+02 1.353047774579807628e+04 1.013411987572769395e-02
3.000000000000000000e+02 1.484968262254463480e+04 1.011941009794963334e-02
3.000000000000000000e+02 1.629750834620643400e+04 1.008830912607966250e-02
3.000000000000000000e+02 1.788649529057435211e+04 1.005741051489430528e-02
3.000000000000000000e+02 1.963040650040268520e+04 1.004255225159759318e-02
3.000000000000000000e+02 2.154434690031882201e+04 1.001192441513672898e-02
3.000000000000000000e+02 2.364489412645407356e+04 9.997069244688737075e-03
3.000000000000000000e+02 2.595024211399731939e+04 9.966797852133207208e-03
3.000000000000000000e+02 2.848035868435799057e+04 9.936826292015619316e-03
3.000000000000000000e+02 3.125715849688235176e+04 9.922166678026967529e-03
3.000000000000000000e+02 3.430469286314912461e+04 9.892623977140819341e-03
3.000000000000000000e+02 3.764935806792470976e+04 9.863401591281134237e-03
3.000000000000000000e+02 4.132012400115334458e+04 9.849037467308061761e-03
3.000000000000000000e+02 4.534878508128582325e+04 9.820279302840361629e-03
3.000000000000000000e+02 4.977023564332113892e+04 9.806114478484733929e-03
3.000000000000000000e+02 5.462277217684336938e+04 9.777626888758002288e-03
3.000000000000000000e+02 5.994842503189409035e+04 9.749375595155523183e-03
3.000000000000000000e+02 6.579332246575682075e+04 9.735420382457019017e-03
3.000000000000000000e+02 7.220809018385456875e+04 9.707655705377292096e-03
3.000000000000000000e+02 7.924828983539169712e+04 9.693927032766962507e-03
3.000000000000000000e+02 8.697490026177834079e+04 9.666645099539660987e-03
3.000000000000000000e+02 9.545484566618327517e+04 9.639680440312567086e-03
3.000000000000000000e+02 1.047615752789664111e+05 9.626340254083582890e-03
3.000000000000000000e+02 1.149756995397735591e+05 9.599845647265696849e-03
3.000000000000000000e+02 1.261856883066018490e+05 9.586730920814252876e-03
3.000000000000000000e+02 1.384886371393871668e+05 9.560699821839714965e-03
3.000000000000000000e+02 1.519911082952933211e+05 9.534971284746911538e-03
3.000000000000000000e+02 1.668100537200059043e+05 9.522149604004678455e-03
3.000000000000000000e+02 1.830738280295369623e+05 9.496580574234166419e-03
3.000000000000000000e+02 2.009233002565045899e+05 9.483909529998708551e-03
3.000000000000000000e+02 2.205130739903045760e+05 9.458776950551970805e-03
3.000000000000000000e+02 2.420128264794383431e+05 9.433927741230399913e-03
3.000000000000000000e+02 2.656087782946684165e+05 9.421615194969994514e-03
3.000000000000000000e+02 2.915053062825175584e+05 9.397188023207006524e-03
3.000000000000000000e+02 3.199267137797384639e+05 9.373039109755086640e-03
3.000000000000000000e+02 3.511191734215127653e+05 9.361068556762658713e-03
3.000000000000000000e+02 3.853528593710527639e+05 9.337321367007125200e-03
3.000000000000000000e+02 4.229242874389499193e+05 9.325545029573348299e-03
3.000000000000000000e+02 4.641588833612772287e+05 9.302188452848894964e-03
3.000000000000000000e+02 5.094138014816375216e+05 9.279084377239872963e-03
3.000000000000000000e+02 5.590810182512222091e+05 9.267637080180371467e-03
3.000000000000000000e+02 6.135907273413175717e+05 9.244665699439246973e-03
3.000000000000000000e+02 6.734150657750827959e+05 9.233151875417532073e-03
3.000000000000000000e+02 7.390722033525775187e+05 9.210313530338978816e-03
3.000000000000000000e+02 8.111308307896872284e+05 9.187721437994976481e-03
3.000000000000000000e+02 8.902150854450393235e+05 9.176513661387032672e-03
3.000000000000000000e+02 9.770099572992246831e+05 9.154283587812625869e-03
3.000000000000000000e+02 1.072267222010323079e+06 9.143254290746586493e-03
3.000000000000000000e+02 1.176811952434999170e+06 9.121374175054996342e-03
3.000000000000000000e+02 1.291549665014882805e+06 9.099723118123110785e-03
3.000000000000000000e+02 1.417474162926804740e+06 9.088980895363035425e-03
3.000000000000000000e+02 1.555676143930472201e+06 9.067668193759505918e-03
3.000000000000000000e+02 1.707352647470688680e+06 9.057095944738607907e-03
3.000000000000000000e+02 1.873817422860383056e+06 9.036109894292820854e-03
3.000000000000000000e+02 2.056512308348651510e+06 9.015337205395476672e-03
3.000000000000000000e+02 2.257019719633921515e+06 9.005033723507922805e-03
3.000000000000000000e+02 2.477076355991709046e+06 8.984575400638147510e-03
3.000000000000000000e+02 2.718588242732940242e+06 8.974426509403150495e-03
3.000000000000000000e+02 2.983647240283340216e+06 8.954279496337810146e-03
3.000000000000000000e+02 3.274549162877731491e+06 8.934336803643186040e-03
3.000000000000000000e+02 3.593813663804625627e+06 8.924435533292390810e-03
3.000000000000000000e+02 3.944206059437655844e+06 8.904782262448998273e-03
3.000000000000000000e+02 4.328761281083061360e+06 8.885323675069370722e-03
3.000000000000000000e+02 4.750810162102793343e+06 8.875670179951939201e-03
3.000000000000000000e+02 5.214008287999684922e+06 8.856491962084066250e-03
3.000000000000000000e+02 5.722367659350220114e+06 8.846978192028481791e-03
3.000000000000000000e+02 6.280291441834246740e+06 8.828078058998541783e-03
3.000000000000000000e+02 6.892612104349695146e+06 8.809359647622156536e-03
3.000000000000000000e+02 7.564633275546290912e+06 8.800073089603453400e-03
3.000000000000000000e+02 8.302175681319751777e+06 8.781623956844283180e-03
3.000000000000000000e+02 9.111627561154887080e+06 8.772466375429249785e-03
3.000000000000000000e+02 1.000000000000000000e+07 8.754273651508858931e-03
5.000000000000000000e+02 1.000000000000000000e+02 7.420771248159029054e-02
5.000000000000000000e+02 1.023531021899025859e+02 7.219487905781478421e-02
5.000000000000000000e+02 1.047615752789664043e+02 7.026456568368562305e-02
5.000000000000000000e+02 1.072267222010323167e+02 6.837129051556165016e-02
5.000000000000000000e+02 1.097498765493055686e+02 6.653977850194049692e-02
5.000000000000000000e+02 1.123324032978026565e+02 6.477356970744312104e-02
5.000000000000000000e+02 1.149756995397735579e+02 6.307358684545148753e-02
5.000000000000000000e+02 1.176811952434997863e+02 6.143658189571499229e-02
5.000000000000000000e+02 1.204503540258782408e+02 5.986912960192528749e-02
5.000000000000000000e+02 1.232846739442065882e+02 5.836380931661122595e-02
5.000000000000000000e+02 1.261856883066019748e+02 5.692266844033749829e-02
5.000000000000000000e+02 1.291549665014883885e+02 5.553077422019928738e-02
5.000000000000000000e+02 1.321941148466028721e+02 5.420681388634416425e-02
5.000000000000000000e+02 1.353047774579807481e+02 5.294672388547519426e-02
5.000000000000000000e+02 1.384886371393873219e+02 5.175742942340164077e-02
5.000000000000000000e+02 1.417474162926804695e+02 5.060916427014266333e-02
5.000000000000000000e+02 1.450828778495940128e+02 4.958712063037841455e-02
5.000000000000000000e+02 1.484968262254465117e+02 4.871375470083633835e-02
5.000000000000000000e+02 1.519911082952933157e+02 4.758108916163002883e-02
5.000000000000000000e+02 1.555676143930472222e+02 4.632762688184382388e-02
5.000000000000000000e+02 1.592282793341092315e+02 4.510477094025535511e-02
5.000000000000000000e+02 1.629750834620643332e+02 4.393327112313800270e-02
5.000000000000000000e+02 1.668100537200059250e+02 3.881258563769546255e-02
5.000000000000000000e+02 1.707352647470690385e+02 3.765760398028378947e-02
5.000000000000000000e+02 1.747528400007682876e+02 3.653112819798873256e-02
5.000000000000000000e+02 1.788649529057435075e+02 3.544620072177492170e-02
5.000000000000000000e+02 1.830738280295367701e+02 3.439993957618196069e-02
5.000000000000000000e+02 1.873817422860383033e+02 3.339572053380945177e-02
5.000000000000000000e+02 1.917910261672488730e+02 3.241800765268754159e-02
5.000000000000000000e+02 1.963040650040270521e+02 3.147269435889547134e-02
5.000000000000000000e+02 2.009233002565045751e+02 3.056137043232557207e-02
5.000000000000000000e+02 2.056512308348651459e+02 2.968772202686313644e-02
5.000000000000000000e+02 2.104904144512019855e+02 2.881594029004540952e-02
5.000000000000000000e+02 2.154434690031882269e+02 2.799337759327791275e-02
5.000000000000000000e+02 2.205130739903045480e+02 2.718299450008768853e-02
5.000000000000000000e+02 2.257019719633919124e+02 2.640877773969977846e-02
5.000000000000000000e+02 2.310129700083157900e+02 2.565762777428054475e-02
5.000000000000000000e+02 2.364489412645407072e+02 2.492334594864667116e-02
5.000000000000000000e+02 2.420128264794381039e+02 2.421673546556031564e-02
5.000000000000000000e+02 2.477076355991711409e+02 2.353070531024508902e-02
5.000000000000000000e+02 2.535364493970111539e+02 2.286639565427720303e-02
5.000000000000000000e+02 2.595024211399737055e+02 2.222230028708320482e-02
5.000000000000000000e+02 2.656087782946686957e+02 2.160031636769809901e-02
5.000000000000000000e+02 2.718588242732940330e+02 2.099553409021155670e-02
5.000000000000000000e+02 2.782559402207126027e+02 2.041354193873065603e-02
5.000000000000000000e+02 2.848035868435802058e+02 1.984632685774326277e-02
5.000000000000000000e+02 2.915053062825175516e+02 1.929715021613888012e-02
5.000000000000000000e+02 2.983647240283340238e+02 1.877113601341686214e-02
5.000000000000000000e+02 3.053855508833415797e+02 1.825726353369392513e-02
5.000000000000000000e+02 3.125715849688235153e+02 1.776567482982704255e-02
5.000000000000000000e+02 3.199267137797384635e+02 1.728579107073791379e-02
5.000000000000000000e+02 3.274549162877728463e+02 1.682724923836724507e-02
5.000000000000000000e+02 3.351602650938841066e+02 1.638018963228179622e-02
5.000000000000000000e+02 3.430469286314919373e+02 1.594903199671793975e-02
5.000000000000000000e+02 3.511191734215130964e+02 1.553802160426246554e-02
5.000000000000000000e+02 3.593813663804625662e+02 1.513819319942309033e-02
5.000000000000000000e+02 3.678379771828634262e+02 1.475712169125446491e-02
5.000000000000000000e+02 3.764935806792467474e+02 1.438775195407763705e-02
5.000000000000000000e+02 3.853528593710527161e+02 1.403322507910338343e-02
5.000000000000000000e+02 3.944206059437656222e+02 1.369535467840942225e-02
5.000000000000000000e+02 4.037017258596553688e+02 1.337014851080967764e-02
5.000000000000000000e+02 4.132012400115334572e+02 1.306003333856387005e-02
5.000000000000000000e+02 4.229242874389498752e+02 1.276347268568573008e-02
5.000000000000000000e+02 4.328761281083056929e+02 1.248093877219860065e-02
5.000000000000000000e+02 4.430621457583877714e+02 1.221191322600721253e-02
5.000000000000000000e+02 4.534878508128581984e+02 1.195711960682609501e-02
5.000000000000000000e+02 4.641588833612777307e+02 1.171412936135860124e-02
5.000000000000000000e+02 4.750810162102798131e+02 1.148650777578479228e-02
5.000000000000000000e+02 4.862601580065353346e+02 1.127222899362102966e-02
5.000000000000000000e+02 4.977023564332108663e+02 1.106810804380633367e-02
5.000000000000000000e+02 5.094138014816380178e+02 1.088019905471076382e-02
5.000000000000000000e+02 5.214008287999683944e+02 1.070095455595243029e-02
5.000000000000000000e+02 5.336699231206307559e+02 1.053888371147388738e-02
5.000000000000000000e+02 5.462277217684342077e+02 1.038951029645789927e-02
5.000000000000000000e+02 5.590810182512223037e+02 1.024726134959503578e-02
5.000000000000000000e+02 5.722367659350220492e+02 1.012292126703897600e-02
5.000000000000000000e+02 5.857020818056666940e+02 1.000428690480336356e-02
5.000000000000000000e+02 5.994842503189408944e+02 9.904408741319033899e-03
5.000000000000000000e+02 6.135907273413175744e+02 9.816527124208209928e-03
5.000000000000000000e+02 6.280291441834252737e+02 9.732824932696736847e-03
5.000000000000000000e+02 6.428073117284319551e+02 9.668467046346908983e-03
5.000000000000000000e+02 6.579332246575681893e+02 9.606919980243114332e-03
5.000000000000000000e+02 6.734150657750820983e+02 9.565363542235043662e-03
5.000000000000000000e+02 6.892612104349694846e+02 9.534906241616963526e-03
5.000000000000000000e+02 7.054802310718645231e+02 9.505675767265011830e-03
5.000000000000000000e+02 7.220809018385464242e+02 9.496718800735807001e-03
5.000000000000000000e+02 7.390722033525775032e+02 9.487590266900287200e-03
5.000000000000000000e+02 7.564633275546290179e+02 9.499051584101900203e-03
5.000000000000000000e+02 7.742636826811269657e+02 9.520258295828420980e-03
5.000000000000000000e+02 7.924828983539169940e+02 9.539466065007004905e-03
5.000000000000000000e+02 8.111308307896872520e+02 9.574385273347512521e-03
5.000000000000000000e+02 8.302175681319744172e+02 9.596515416652727851e-03
5.000000000000000000e+02 8.497534359086438371e+02 9.630137121099719213e-03
5.000000000000000000e+02 8.697490026177833897e+02 9.663131319010231576e-03
5.000000000000000000e+02 8.902150854450383122e+02 9.682624110228786954e-03
5.000000000000000000e+02 9.111627561154896284e+02 9.714350022700241061e-03
5.000000000000000000e+02 9.326033468832199560e+02 9.731942715646852912e-03
5.000000000000000000e+02 9.545484566618337112e+02 9.762421662031988551e-03
5.000000000000000000e+02 9.770099572992256753e+02 9.792304094584624793e-03
5.000000000000000000e+02 1.000000000000000000e+03 9.807467644298985959e-03
5.000000000000000000e+02 1.000000000000000000e+03 9.807467644298985959e-03
5.000000000000000000e+02 1.097498765493055544e+03 9.903989705550677106e-03
5.000000000000000000e+02 1.204503540258781186e+03 9.975306465576025405e-03
5.000000000000000000e+02 1.321941148466028608e+03 1.003640066656569241e-02
5.000000000000000000e+02 1.450828778495938650e+03 1.010502046673940682e-02
5.000000000000000000e+02 1.592282793341090610e+03 1.014856505275576852e-02
5.000000000000000000e+02 1.747528400007682876e+03 1.020172909162355042e-02
5.000000000000000000e+02 1.917910261672486740e+03 1.023035459251890600e-02
5.000000000000000000e+02 2.104904144512019684e+03 1.025234813031654021e-02
5.000000000000000000e+02 2.310129700083158241e+03 1.028646545103343961e-02
5.000000000000000000e+02 2.535364493970108924e+03 1.029715103377222725e-02
5.000000000000000000e+02 2.782559402207123185e+03 1.032116679411511709e-02
5.000000000000000000e+02 3.053855508833412387e+03 1.032257315832686186e-02
5.000000000000000000e+02 3.351602650938840725e+03 1.031979444690651893e-02
5.000000000000000000e+02 3.678379771828630510e+03 1.033171134293084902e-02
5.000000000000000000e+02 4.037017258596553802e+03 1.032215737296873423e-02
5.000000000000000000e+02 4.430621457583877600e+03 1.030982965700424914e-02
5.000000000000000000e+02 4.862601580065348571e+03 1.031300213439889819e-02
5.000000000000000000e+02 5.336699231206307559e+03 1.029594405342038749e-02
5.000000000000000000e+02 5.857020818056661483e+03 1.029469795662022076e-02
5.000000000000000000e+02 6.428073117284318869e+03 1.027397401766215468e-02
5.000000000000000000e+02 7.054802310718638182e+03 1.025184599904424738e-02
5.000000000000000000e+02 7.742636826811270112e+03 1.024545389152824344e-02
5.000000000000000000e+02 8.497534359086437689e+03 1.022031999371129062e-02
5.000000000000000000e+02 9.326033468832189101e+03 1.021153362352648399e-02
5.000000000000000000e+02 1.023531021899026928e+04 1.018464810849647323e-02
5.000000000000000000e+02 1.123324032978026480e+04 1.015721469177530666e-02
5.000000000000000000e+02 1.232846739442065882e+04 1.014599941071394999e-02
5.000000000000000000e+02 1.353047774579807628e+04 1.011758477154119096e-02
5.000000000000000000e+02 1.484968262254463480e+04 1.010526072709353081e-02
5.000000000000000000e+02 1.629750834620643400e+04 1.007624057701340253e-02
5.000000000000000000e+02 1.788649529057435211e+04 1.004713796616161017e-02
5.000000000000000000e+02 1.963040650040268520e+04 1.003381891856483001e-02
5.000000000000000000e+02 2.154434690031882201e+04 1.000452092159645132e-02
5.000000000000000000e+02 2.364489412645407356e+04 9.990800814748693193e-03
5.000000000000000000e+02 2.595024211399731939e+04 9.961504031852488894e-03
5.000000000000000000e+02 2.848035868435799057e+04 9.932363539269477640e-03
5.000000000000000000e+02 3.125715849688235176e+04 9.918408901143807230e-03
5.000000000000000000e+02 3.430469286314912461e+04 9.889466466800240357e-03
5.000000000000000000e+02 3.764935806792470976e+04 9.860752377377143829e-03
5.000000000000000000e+02 4.132012400115334458e+04 9.846816891902648514e-03
5.000000000000000000e+02 4.534878508128582325e+04 9.818421062966358609e-03
5.000000000000000000e+02 4.977023564332113892e+04 9.804560642990957711e-03
5.000000000000000000e+02 5.462277217684336938e+04 9.776329546829481271e-03
5.000000000000000000e+02 5.994842503189409035e+04 9.748293403847647920e-03
5.000000000000000000e+02 6.579332246575682075e+04 9.734518035035302080e-03
5.000000000000000000e+02 7.220809018385456875e+04 9.706904096766727150e-03
5.000000000000000000e+02 7.924828983539169712e+04 9.693301138475638595e-03
5.000000000000000000e+02 8.697490026177834079e+04 9.666124339973386145e-03
5.000000000000000000e+02 9.545484566618327517e+04 9.639247337117890987e-03
5.000000000000000000e+02 1.047615752789664111e+05 9.625980065064713292e-03
5.000000000000000000e+02 1.149756995397735591e+05 9.599546291026835043e-03
5.000000000000000000e+02 1.261856883066018490e+05 9.586482106793931673e-03
5.000000000000000000e+02 1.384886371393871668e+05 9.560493131030118816e-03
5.000000000000000000e+02 1.519911082952933211e+05 9.534799619285615896e-03
5.000000000000000000e+02 1.668100537200059043e+05 9.522007014405408157e-03
5.000000000000000000e+02 1.830738280295369623e+05 9.496462208590317547e-03
5.000000000000000000e+02 2.009233002565045899e+05 9.483811242908516195e-03
5.000000000000000000e+02 2.205130739903045760e+05 9.458695377125668838e-03
5.000000000000000000e+02 2.420128264794383431e+05 9.433860044138080853e-03
5.000000000000000000e+02 2.656087782946684165e+05 9.421558994320559932e-03
5.000000000000000000e+02 2.915053062825175584e+05 9.397141388062324810e-03
5.000000000000000000e+02 3.199267137797384639e+05 9.373000413329928698e-03
5.000000000000000000e+02 3.511191734215127653e+05 9.361036436430802618e-03
5.000000000000000000e+02 3.853528593710527639e+05 9.337294716103563055e-03
5.000000000000000000e+02 4.229242874389499193e+05 9.325522908797546917e-03
5.000000000000000000e+02 4.641588833612772287e+05 9.302170099664875541e-03
5.000000000000000000e+02 5.094138014816375216e+05 9.279069149978735193e-03
5.000000000000000000e+02 5.590810182512222091e+05 9.267624441925612772e-03
5.000000000000000000e+02 6.135907273413175717e+05 9.244655216778991519e-03
5.000000000000000000e+02 6.734150657750827959e+05 9.233143177506487886e-03
5.000000000000000000e+02 7.390722033525775187e+05 9.210306317939277038e-03
5.000000000000000000e+02 8.111308307896872284e+05 9.187715457364657376e-03
5.000000000000000000e+02 8.902150854450393235e+05 9.176508699079493833e-03
5.000000000000000000e+02 9.770099572992246831e+05 9.154279472950811736e-03
5.000000000000000000e+02 1.072267222010323079e+06 9.143250876508544900e-03
5.000000000000000000e+02 1.176811952434999170e+06 9.121371343863773906e-03
5.000000000000000000e+02 1.291549665014882805e+06 9.099720770375879786e-03
5.000000000000000000e+02 1.417474162926804740e+06 9.088978947348152343e-03
5.000000000000000000e+02 1.555676143930472201e+06 9.067666578360184665e-03
5.000000000000000000e+02 1.707352647470688680e+06 9.057094604377379649e-03
5.000000000000000000e+02 1.873817422860383056e+06 9.036108782774322085e-03
5.000000000000000000e+02 2.056512308348651510e+06 9.015336283641485829e-03
5.000000000000000000e+02 2.257019719633921515e+06 9.005032958682702288e-03
5.000000000000000000e+02 2.477076355991709046e+06 8.984574766375616126e-03
5.000000000000000000e+02 2.718588242732940242e+06 8.974425983119481073e-03
5.000000000000000000e+02 2.983647240283340216e+06 8.954279059886518372e-03
5.000000000000000000e+02 3.274549162877731491e+06 8.934336441690055378e-03
5.000000000000000000e+02 3.593813663804625627e+06 8.924435232955605854e-03
5.000000000000000000e+02 3.944206059437655844e+06 8.904782013371685678e-03
5.000000000000000000e+02 4.328761281083061360e+06 8.885323468502293043e-03
5.000000000000000000e+02 4.750810162102793343e+06 8.875670008546469522e-03
5.000000000000000000e+02 5.214008287999684922e+06 8.856491819929469128e-03
5.000000000000000000e+02 5.722367659350220114e+06 8.846978074070872833e-03
5.000000000000000000e+02 6.280291441834246740e+06 8.828077961169212076e-03
5.000000000000000000e+02 6.892612104349695146e+06 8.809359566485711751e-03
5.000000000000000000e+02 7.564633275546290912e+06 8.800073022276765772e-03
5.000000000000000000e+02 8.302175681319751777e+06 8.781623901004833796e-03
5.000000000000000000e+02 9.111627561154887080e+06 8.772466329093444801e-03
5.000000000000000000e+02 1.000000000000000000e+07 8.754273613078246072e-03
7.000000000000000000e+02 1.000000000000000000e+02 1.124090760761819879e-01
7.000000000000000000e+02 1.023531021899025859e+02 1.093595713763029637e-01
7.000000000000000000e+02 1.047615752789664043e+02 1.064033685963876458e-01
7.000000000000000000e+02 1.072267222010323167e+02 1.035106923773379400e-01
7.000000000000000000e+02 1.097498765493055686e+02 1.006975845597442437e-01
7.000000000000000000e+02 1.123324032978026565e+02 9.796619877236056873e-02
7.000000000000000000e+02 1.149756995397735579e+02 9.531690715374534217e-02
7.000000000000000000e+02 1.176811952434997863e+02 9.274598146779940155e-02
7.000000000000000000e+02 1.204503540258782408e+02 9.026003321239543797e-02
7.000000000000000000e+02 1.232846739442065882e+02 8.785286034308499581e-02
7.000000000000000000e+02 1.261856883066019748e+02 8.552560635544580181e-02
7.000000000000000000e+02 1.291549665014883885e+02 8.326561367573184769e-02
7.000000000000000000e+02 1.321941148466028721e+02 8.109014530771600782e-02
7.000000000000000000e+02 1.353047774579807481e+02 7.899425440141083499e-02
7.000000000000000000e+02 1.384886371393873219e+02 7.698290388485258540e-02
7.000000000000000000e+02 1.417474162926804695e+02 7.503138727043619227e-02
7.000000000000000000e+02 1.450828778495940128e+02 7.320809320941638887e-02
7.000000000000000000e+02 1.484968262254465117e+02 7.152905057829365976e-02
7.000000000000000000e+02 1.519911082952933157e+02 6.967478094705274738e-02
7.000000000000000000e+02 1.555676143930472222e+02 6.775154921870422953e-02
7.000000000000000000e+02 1.592282793341092315e+02 6.587879239302489587e-02
7.000000000000000000e+02 1.629750834620643332e+02 6.407416767491747045e-02
7.000000000000000000e+02 1.668100537200059250e+02 5.925424165386967285e-02
7.000000000000000000e+02 1.707352647470690385e+02 5.750025215692325387e-02
7.000000000000000000e+02 1.747528400007682876e+02 5.579222505943170346e-02
7.000000000000000000e+02 1.788649529057435075e+02 5.414052223468260316e-02
7.000000000000000000e+02 1.830738280295367701e+02 5.254240057679607223e-02
7.000000000000000000e+02 1.873817422860383033e+02 5.100065041935288035e-02
7.000000000000000000e+02 1.917910261672488730e+02 4.950130800050271673e-02
7.000000000000000000e+02 1.963040650040270521e+02 4.804907524619540793e-02
7.000000000000000000e+02 2.009233002565045751e+02 4.664525311959517861e-02
7.000000000000000000e+02 2.056512308348651459e+02 4.529332998392361642e-02
7.000000000000000000e+02 2.104904144512019855e+02 4.395731231097809583e-02
7.000000000000000000e+02 2.154434690031882269e+02 4.268471150436067840e-02
7.000000000000000000e+02 2.205130739903045480e+02 4.143536135003991761e-02
7.000000000000000000e+02 2.257019719633919124e+02 4.023761323577038085e-02
7.000000000000000000e+02 2.310129700083157900e+02 3.907555947388750145e-02
7.000000000000000000e+02 2.364489412645407072e+02 3.793916368696916008e-02
7.000000000000000000e+02 2.420128264794381039e+02 3.684549584836083885e-02
7.000000000000000000e+02 2.477076355991711409e+02 3.577969116415544854e-02
7.000000000000000000e+02 2.535364493970111539e+02 3.475038248506637228e-02
7.000000000000000000e+02 2.595024211399737055e+02 3.375167941073296124e-02
7.000000000000000000e+02 2.656087782946686957e+02 3.278080302633553517e-02
7.000000000000000000e+02 2.718588242732940330e+02 3.184081972564013763e-02
7.000000000000000000e+02 2.782559402207126027e+02 3.092855977806894044e-02
7.000000000000000000e+02 2.848035868435802058e+02 3.004383640758594848e-02
7.000000000000000000e+02 2.915053062825175516e+02 2.918539481428006344e-02
7.000000000000000000e+02 2.983647240283340238e+02 2.835388492458755863e-02
7.000000000000000000e+02 3.053855508833415797e+02 2.754598716367177499e-02
7.000000000000000000e+02 3.125715849688235153e+02 2.676370332101086699e-02
7.000000000000000000e+02 3.199267137797384635e+02 2.600350400390867220e-02
7.000000000000000000e+02 3.274549162877728463e+02 2.526756505977077044e-02
7.000000000000000000e+02 3.351602650938841066e+02 2.455246683127740998e-02
7.000000000000000000e+02 3.430469286314919373e+02 2.385891772554040238e-02
7.000000000000000000e+02 3.511191734215130964e+02 2.318775817106466172e-02
7.000000000000000000e+02 3.593813663804625662e+02 2.253586796441835530e-02
7.000000000000000000e+02 3.678379771828634262e+02 2.190475311588071378e-02
7.000000000000000000e+02 3.764935806792467474e+02 2.129249997668760525e-02
7.000000000000000000e+02 3.853528593710527161e+02 2.069929399980352525e-02
